site_name,agneventid,eventlen,mindate,isevent,n_little,n_big,yield_little_cumul,yield_big_cumul,yield_little_cumul_log,yield_big_cumul_log,yield_little_mean,yield_big_mean,yield_little_mean_log,yield_big_mean_log,yield_little_q10_log,yield_little_q50_log,yield_little_q90_log,yield_big_q10_log,yield_big_q50_log,yield_big_q90_log,site_name_cd
Rock Creek,2022_11,2,2021-10-13,2,2,2,0.19901689459018174,0.6784714470072739,-1.614365560423129,-0.3879128831169906,0.09950844729509087,0.33923572350363695,-2.3136672885143827,-1.0811236921259129,-2.40251544871315,-2.3136672885143827,-2.2248191283156156,-1.0901484437623363,-1.0811236921259129,-1.0720989404894894,1
Rock Creek,2022_2,3,2021-07-30,1,3,3,0.30935829583101826,1.2429959951610146,-1.173255140390348,0.21752459060947746,0.10311943194367276,0.4143319983870048,-2.2996818292026484,-0.8836094984710119,-2.4831504724049562,-2.425889269649543,-2.065730209821583,-0.949602563883412,-0.8972735447989509,-0.8121508145274362,1
Rock Creek,2022_3,3,2021-08-02,2,3,3,0.24767534471271083,1.1226720703488766,-1.3956364843294793,0.11571162095651218,0.08255844823757028,0.3742240234496256,-2.5122221240988454,-0.9851684908414202,-2.646084982461704,-2.6398116442362625,-2.32732345768102,-1.03958717713168,-1.0190593043892233,-0.9171934791320393,1
Rock Creek,2022_4,4,2021-08-05,1,4,4,0.34964874083743125,1.5480033675844924,-1.0508262260472934,0.43696595060734766,0.08741218520935781,0.3870008418961231,-2.475283873347985,-0.9540527689731748,-2.768074063148843,-2.4733545952573284,-2.1840371060196526,-1.0576260649376936,-0.9480049652565604,-0.8553177159819476,1
Rock Creek,2022_5,9,2021-08-09,2,9,9,0.42733448102845456,2.8723785262980277,-0.8501882444592257,1.0551404413515606,0.04748160900316162,0.31915316958866974,-3.0547907564011734,-1.142476965000408,-3.200783593225808,-3.0623030436741385,-2.9059529805519384,-1.1695698986458214,-1.1512439705149915,-1.1057835776822738,1
Rock Creek,2022_6,8,2021-08-18,1,8,8,1.980968981671624,4.155660584396963,0.6835861096794529,1.4244714010850015,0.247621122708953,0.5194575730496204,-1.7356016440996067,-0.704006742969571,-2.360063492789968,-1.865834808062798,-1.0679717738543517,-0.9894198436554175,-0.7979974824985578,-0.3992990026330033,1
Rock Creek,2022_7,24,2021-08-26,2,24,24,1.1842888362240285,7.734435425601489,0.1691424562245073,2.045682491781521,0.049345368176001186,0.3222681427333953,-3.026957275522965,-1.13310122493909,-3.236036329398633,-3.029722447881892,-2.7408318895965706,-1.1760852476655521,-1.1395849483381026,-1.0763428305777567,1
Rock Creek,2022_8,3,2021-09-19,1,3,3,0.24969495676305048,1.0534935886244994,-1.3875152790847949,0.05211186845763602,0.08323165225435016,0.35116452954149985,-2.4971837506690204,-1.0478418444809705,-2.604212371060261,-2.5947475364903623,-2.351129615949243,-1.0987178319997848,-1.0472812145503931,-0.9971901089343873,1
Rock Creek,2022_9,16,2021-09-22,2,16,16,0.7596023774575327,5.010965475596302,-0.27496017016800295,1.611628606230505,0.04747514859109579,0.31318534222476885,-3.059721662016693,-1.1611702283994143,-3.1963302066969623,-3.09217747277869,-2.937759558007536,-1.1777396534508497,-1.1692695983982002,-1.1319566508741206,1
Rock Creek,2023_1,34,2022-06-29,2,34,34,13.636249744627893,42.873995864442406,2.612731669202385,3.7582654851405355,0.4010661689596439,1.260999878365953,-1.099645064520659,0.0889850707414632,-1.8609149735096158,-1.027068911169712,-0.26356287765541137,-0.5556546246971575,0.09254984571405275,0.8841064260203763,1
Rock Creek,2023_2,3,2022-08-02,1,3,3,0.4804614598123915,1.678132546520004,-0.7330082622956537,0.5176815957001417,0.16015381993746383,0.559377515506668,-1.8498142121133172,-0.5876639066627595,-1.9885486118449252,-1.971110429422068,-1.662561325458209,-0.6822828280705573,-0.6431496939777671,-0.47085067032895855,1
Rock Creek,2023_3,5,2022-08-05,1,5,5,1.4106737965331164,3.7416271642512764,0.3440674601282702,1.3195205874660665,0.28213475930662324,0.7483254328502553,-1.361059377533636,-0.34268467445329664,-1.7897365963852456,-1.5626603935879948,-0.829674221263843,-0.641939256723443,-0.46920681496239597,0.04997971252137291,1
Rock Creek,2023_4,2,2022-08-10,2,2,2,0.2916934166733164,0.9337859477405521,-1.232051971189619,-0.0685080450265613,0.1458467083366582,0.46689297387027606,-1.9259052496792806,-0.7618140008091195,-1.9559721433514228,-1.9259052496792806,-1.8958383560071383,-0.7760703341826081,-0.7618140008091195,-0.747557667435631,1
Rock Creek,2023_5,6,2022-08-12,1,6,6,0.8799340320896472,3.6924852313515766,-0.12790833785428293,1.306299735781432,0.14665567201494117,0.6154142052252628,-1.9374727838979093,-0.541122011542767,-2.1413826952172528,-1.9300683447881142,-1.7409673116883608,-0.7806510730331402,-0.6429833487355663,-0.1997316128595944,1
Rock Creek,2023_6,6,2022-08-18,2,6,6,0.6330057412488457,2.4796585816634353,-0.4572757869757025,0.908120882015589,0.10550095687480761,0.41327643027723926,-2.2498468189506817,-0.8841073536734173,-2.290634689651591,-2.248449346299177,-2.2104564209012776,-0.9227654450985672,-0.8812557026372527,-0.8483009132844321,1
Rock Creek,2023_7,3,2022-08-24,1,3,3,0.3303637366917291,1.2617599369237587,-1.1075609991345583,0.2325075217164433,0.1101212455639097,0.42058664564125287,-2.2156579290672913,-0.8673143349294428,-2.3535682786372485,-2.202304436875947,-2.0830889763738716,-0.9176311996101839,-0.8507302202309691,-0.823631116128091,1
Rock Creek,2023_8,32,2022-08-27,2,32,32,1.9262328604995054,11.698133575969727,0.6555662097538121,2.4594293056571055,0.06019477689060954,0.365566674249054,-2.869371841682126,-1.0067314848549036,-3.185202788111863,-2.98089726509608,-2.4659157819809825,-1.034146665165804,-1.015404617922165,-0.9848755292935203,1
Rock Creek,2024_1,35,2023-06-29,2,35,35,8.586316936951814,31.66181610221875,2.1501698823463213,3.4551114154804248,0.24532334105576614,0.90462331720625,-1.6267724353412556,-0.11041162314880808,-2.3325401240501917,-1.7627452066348859,-0.6707727050277454,-0.2567754604159805,-0.16099527117333484,0.11210996384744273,1
Rock Creek,2024_2,4,2023-08-03,1,4,4,1.6599949333466484,3.666284287476389,0.5068145501629797,1.2991786934584657,0.4149987333366621,0.9165710718690973,-1.061950291444293,-0.09184959040789144,-1.7881907732072353,-0.9474890721757295,-0.4272787850962013,-0.19609765470525736,-0.08953837789688765,0.0105495038806715,1
Rock Creek,2024_3,28,2023-08-07,2,28,28,3.3556213285583985,20.96896689344119,1.2106369480785157,3.043043577769903,0.11984361887708565,0.7488916747657568,-2.2166737954915208,-0.2914420818879223,-2.6932330742247235,-2.315002910864737,-1.6176919831243797,-0.35948230111239654,-0.30648662605371246,-0.19109461252921844,1
Rock Creek,2024_4,3,2023-09-04,1,3,3,0.8671218687762029,2.4296709867154815,-0.14257574832404157,0.8877558517721532,0.28904062292540095,0.8098903289051604,-1.3137932348106212,-0.21220542051630292,-1.707984295620229,-1.2437078338819283,-0.9476363343724905,-0.2597634282012182,-0.22454369747189762,-0.15971210204914976,1
Rock Creek,2024_5,14,2023-09-07,2,14,14,1.1626070812059182,9.869274880443266,0.15066496710255078,2.2894263837195314,0.08304336294327988,0.7049482057459476,-2.513114838864523,-0.3498328379355066,-2.7783842101999774,-2.5138022553847876,-2.2096691560068984,-0.3766875025670671,-0.35026927595621254,-0.3245500455333305,1
Rock Creek,2024_6,4,2023-09-21,1,4,4,0.7993431403081814,3.1384974779056862,-0.22396496319537104,1.143744175176492,0.19983578507704536,0.7846243694764216,-1.6448746043024962,-0.24365242579392757,-1.91053699753962,-1.6388377484312167,-1.3840416957623958,-0.28912786962462844,-0.2529167738219874,-0.19076550354077879,1
Rock Creek,2024_7,6,2023-09-25,2,6,6,0.5031917166237279,4.192722086852635,-0.6867840351309835,1.4333501857278934,0.08386528610395463,0.6987870144754392,-2.485395231551095,-0.3585021977845017,-2.6100788494343012,-2.481690405008769,-2.3644164402102152,-0.3708052186712389,-0.3621098689749398,-0.3425915057073265,1
SF Spread Creek Lower,2013_1,53,2012-06-24,2,53,53,89.14693528573181,58.348846442676304,4.490285966665321,4.0664395889172,1.6820176469006,1.1009216309938925,0.4627893521546711,0.04557143206934337,0.04118707271503582,0.468844632223635,0.9647115003541036,-0.4064714388333937,0.06936373988609035,0.4378327824876653,2
SF Spread Creek Lower,2013_10,3,2012-09-28,1,3,3,2.3646576991343937,1.0751010121084261,0.8606332753732231,0.07241462191723964,0.7882192330447979,0.358367004036142,-0.2399025097214775,-1.026512395362421,-0.2881863643976098,-0.27491216064611207,-0.17761479467549138,-1.0514779195578394,-1.0244566007615037,-1.0023691890073687,2
SF Spread Creek Lower,2013_11,14,2012-10-01,2,14,14,9.777299573966404,4.175979877529975,2.2800633287380094,1.429349031969584,0.6983785409976003,0.29828427696642673,-0.36399159647252,-1.2189181223656005,-0.4299287874186043,-0.4085142599442359,-0.25699292655749734,-1.3588730620811054,-1.1838535990862487,-1.1066117819620844,2
SF Spread Creek Lower,2013_12,4,2012-10-15,1,4,4,2.7641363797054472,1.5470855940558708,1.0167282461156164,0.4363728991203659,0.6910340949263618,0.3867713985139677,-0.3719380514092841,-1.0185268679525665,-0.42953537568533645,-0.3940600662662789,-0.2966431152476359,-1.3607481192484612,-1.1013713173407316,-0.6100300571461397,2
SF Spread Creek Lower,2013_13,2,2012-10-19,2,2,2,1.4279014983556326,0.64329483736456,0.3562058827956956,-0.44115212583512775,0.7139507491778163,0.32164741868228,-0.3373203878155899,-1.134834723091686,-0.3593498359423262,-0.3373203878155899,-0.3152909396888535,-1.1610159318753248,-1.134834723091686,-1.1086535143080471,2
SF Spread Creek Lower,2013_14,4,2012-10-21,1,4,4,3.0523899540307187,1.5095262042397286,1.1159248752572786,0.41179582956342115,0.7630974885076797,0.37738155105993215,-0.27219024487260035,-0.9966719079078483,-0.3407742465974795,-0.24980658079259876,-0.22151317441172236,-1.160176598243647,-1.081089549939882,-0.7656331039464229,2
SF Spread Creek Lower,2013_15,8,2012-10-25,2,8,8,6.428524133350695,3.0619012425583656,1.860744983653607,1.1190360441217557,0.8035655166688369,0.3827376553197957,-0.23209490621015688,-1.0889415268221,-0.36047420682757425,-0.28567319040133543,-0.06047831297376854,-1.5502459008392393,-0.9225343300770092,-0.6557583348549567,2
SF Spread Creek Lower,2013_2,3,2012-08-16,1,3,3,2.6516579472298876,1.6184823223125913,0.9751850848308365,0.481488872058583,0.8838859824099626,0.5394941074375305,-0.12414002730066437,-0.617169654376209,-0.16129203896271507,-0.12338727601160587,-0.08728911615423707,-0.6267620769873727,-0.6106921621632257,-0.6101682286502386,2
SF Spread Creek Lower,2013_3,6,2012-08-19,1,6,6,4.781474084744719,3.047936150948484,1.564748884892055,1.1144646897534434,0.7969123474574531,0.5079893584914139,-0.23164203048261472,-0.6801328006832235,-0.3434249015380032,-0.2149908202177046,-0.1365103696921364,-0.7568515197144718,-0.6803287806022853,-0.603218101732913,2
SF Spread Creek Lower,2013_4,6,2012-08-25,2,6,6,4.868558899194387,2.5451013071555444,1.5827979793802105,0.934170455558189,0.8114264831990645,0.4241835511925907,-0.21582635840481545,-0.8598833727049244,-0.32608015640049015,-0.26402739030596856,-0.05737152850798763,-0.9499030897888885,-0.8351020465164936,-0.7946449818093914,2
SF Spread Creek Lower,2013_5,5,2012-08-31,1,5,5,4.01594275288389,2.4266162113636183,1.3902721275278405,0.8864977813038408,0.8031885505767781,0.48532324227272367,-0.22046003217834562,-0.7309917824697151,-0.2740125039881641,-0.23005534766408267,-0.16037214237226272,-0.8666603184933841,-0.7542478561422049,-0.5819440326864931,2
SF Spread Creek Lower,2013_6,1,2012-09-05,2,1,1,0.7720696317023791,0.39568554486046403,-0.25868053651914874,-0.9271354618102922,0.7720696317023791,0.39568554486046403,-0.25868053651914874,-0.9271354618102922,-0.25868053651914874,-0.25868053651914874,-0.25868053651914874,-0.9271354618102922,-0.9271354618102922,-0.9271354618102922,2
SF Spread Creek Lower,2013_7,4,2012-09-06,1,4,4,3.6682116851372597,1.7377805918533826,1.2997042640532097,0.552608777132604,0.9170529212843149,0.43444514796334566,-0.09961435997432161,-0.8379888599287917,-0.2699080821128194,-0.09796238884853115,0.0693577852635439,-0.9288562697171907,-0.8528538871394664,-0.7352294283718526,2
SF Spread Creek Lower,2013_8,14,2012-09-10,2,14,14,12.087137647129701,5.082397323485274,2.4921418828433946,1.625783064345869,0.8633669747949787,0.3630283802489482,-0.16104101075985364,-1.0152630311622624,-0.3403918329554343,-0.1799480314337799,0.09905705225520836,-1.0990507956321074,-1.0068101548469592,-0.9307029987057558,2
SF Spread Creek Lower,2013_9,4,2012-09-24,1,4,4,2.865255137158056,1.5581330309816666,1.0526573993109791,0.44348832954259726,0.716313784289514,0.38953325774541664,-0.33484178161334,-0.9468021895003382,-0.3862184217129019,-0.33446082160730695,-0.2837699095186046,-1.048919459314996,-0.9244797401836484,-0.8625428791390324,2
SF Spread Creek Lower,2014_10,3,2013-09-08,1,3,3,2.2336763734765537,2.149695319752734,0.8036488259976572,0.7653261203545992,0.7445587911588512,0.7165651065842447,-0.29556032300863927,-0.3342786409343833,-0.32962971843811967,-0.2944917389113785,-0.2619183612180632,-0.37769253380258505,-0.3354030754327573,-0.290414974266832,2
SF Spread Creek Lower,2014_11,2,2013-09-11,2,2,2,1.418678736580496,1.2777645846297747,0.3497259712630226,0.24511213290733086,0.709339368290248,0.6388822923148874,-0.3440604266666061,-0.44821427243550455,-0.3726676387565648,-0.3440604266666061,-0.3154532145766474,-0.4633609363457517,-0.44821427243550455,-0.4330676085252574,2
SF Spread Creek Lower,2014_12,4,2013-09-13,1,4,4,2.988232044621129,2.653807057771423,1.0946819230976916,0.9759952346130161,0.7470580111552823,0.6634517644428557,-0.2927146300477137,-0.4109158487219805,-0.34366447875715045,-0.2756953705852595,-0.25538018890824027,-0.44944796627226513,-0.3953394467211798,-0.3848448527723363,2
SF Spread Creek Lower,2014_13,4,2013-09-17,1,4,4,3.35352035948342,2.5435898294634534,1.2100106476540073,0.9335764019220136,0.838380089870855,0.6358974573658633,-0.19330906042406587,-0.46064979694813957,-0.3538449547194608,-0.25334677327697447,0.01525700415365596,-0.5860554726276082,-0.4640085453407188,-0.33255712255460756,2
SF Spread Creek Lower,2014_14,3,2013-09-21,2,3,3,2.178605742162418,1.6244279625692681,0.7786851043748515,0.48515573077275115,0.7262019140541393,0.5414759875230895,-0.3203683941320291,-0.6150306680582811,-0.3461210862181308,-0.331529879844986,-0.29015110776074465,-0.6606275104584065,-0.6428481914942972,-0.5583068162837493,2
SF Spread Creek Lower,2014_15,5,2013-09-24,1,5,5,4.158820762338512,2.832847916908098,1.4252315634960855,1.0412825367064227,0.8317641524677023,0.5665695833816197,-0.19296377725634406,-0.5715945163810724,-0.35112129264298275,-0.1454761007026949,-0.0767333149800667,-0.6693667566832695,-0.5555977868519771,-0.48269355142092185,2
SF Spread Creek Lower,2014_16,1,2013-09-29,2,1,1,0.7683404743344626,0.4800966869167126,-0.2635223181180513,-0.7337677642882312,0.7683404743344626,0.4800966869167126,-0.2635223181180513,-0.7337677642882312,-0.2635223181180513,-0.2635223181180513,-0.2635223181180513,-0.7337677642882312,-0.7337677642882312,-0.7337677642882312,2
SF Spread Creek Lower,2014_17,6,2013-09-30,1,6,6,5.809666918823111,3.293538652554763,1.7595232402743448,1.1919625650415138,0.9682778198038519,0.5489231087591272,-0.03963344180419491,-0.6109596292495852,-0.1333180184704176,-0.08716114642905354,0.1015788394868864,-0.7504143266296737,-0.6140883131392602,-0.46837624797982186,2
SF Spread Creek Lower,2014_18,4,2013-10-06,2,4,4,3.206555742111657,1.9423338836774064,1.1651973835541216,0.6638902828345102,0.8016389355279142,0.4855834709193516,-0.22167617477535573,-0.7228125324074871,-0.2542593533184125,-0.2270029415119527,-0.18483158284302137,-0.7523577465820852,-0.723699280151745,-0.6925579200374825,2
SF Spread Creek Lower,2014_19,3,2013-10-10,1,3,3,2.407112473104963,1.4444693337548142,0.8784278852144168,0.36774201103788956,0.802370824368321,0.4814897779182714,-0.22341749141748446,-0.7341563866282649,-0.29438846523706197,-0.24962355340631698,-0.1419640928023739,-0.7949677429810522,-0.7839661704434441,-0.653421116749406,2
SF Spread Creek Lower,2014_2,17,2013-06-19,1,17,17,30.70459485073613,28.26397864657492,3.4244123127988892,3.341588154557511,1.8061526382785957,1.6625869792102894,0.5828706503588802,0.49027263994681125,0.40486336032312253,0.6280159047740401,0.7307874745687777,0.3539165272240412,0.5398656131418132,0.6882975940752505,2
SF Spread Creek Lower,2014_20,3,2013-10-13,1,3,3,2.275188992186123,1.3722330189190914,0.8220631224409083,0.31643935374501825,0.7583963307287077,0.4574110063063638,-0.2772625643344293,-0.7845509818167787,-0.3076455002250163,-0.29680079322182484,-0.2390643368888841,-0.8508291974587724,-0.7901017765491456,-0.7160524482818383,2
SF Spread Creek Lower,2014_21,3,2013-10-16,1,3,3,2.182724060175256,1.2889632729268234,0.7805736656272867,0.2538382308644103,0.7275746867250854,0.42965442430894113,-0.3181827308884217,-0.8487445020310957,-0.3355133932064888,-0.31069154239537905,-0.30384854396757155,-0.9359024847906745,-0.8496212949130646,-0.7612358021187293,2
SF Spread Creek Lower,2014_22,3,2013-10-19,1,3,3,2.1859694003330685,1.2798370380258925,0.7820593916385642,0.24673275578413373,0.7286564667776895,0.42661234600863085,-0.31705151684474814,-0.8550617310419385,-0.34508488135877774,-0.3271884881061919,-0.28496336382614096,-0.9320490688226777,-0.8602014529308831,-0.7760185045056213,2
SF Spread Creek Lower,2014_23,9,2013-10-22,2,9,9,6.152357254676185,3.5952823060804118,1.816835301823542,1.2796225155114267,0.6835952505195761,0.39947581178671243,-0.3815303986004549,-0.9186213189838958,-0.4395400926993583,-0.36907719675779604,-0.3443273827132629,-0.942231431322378,-0.9149457127334419,-0.886023971822698,2
SF Spread Creek Lower,2014_3,19,2013-07-06,2,19,19,24.866539534368393,16.344397305881,3.2135231059696245,2.793885166194471,1.308765238650968,0.8602314371516315,0.25765077391221675,-0.15812547368995736,0.07627200406930734,0.2718437269085213,0.47278616301553805,-0.3682934589240932,-0.11572032496137942,-0.034965674037906236,2
SF Spread Creek Lower,2014_4,2,2013-07-25,1,2,2,2.0222922320406496,1.9354408397522858,0.7042316363871453,0.6603351246951499,1.0111461160203248,0.9677204198761429,0.010966250480443751,-0.032812242907051856,-0.0013345139487969718,0.010966250480443751,0.023267014909684476,-0.03330154251177084,-0.032812242907051856,-0.03232294330233288,2
SF Spread Creek Lower,2014_5,3,2013-07-27,1,3,3,3.0006562823834315,2.7097550950149896,1.0988310255379334,0.9968582599647415,1.000218760794477,0.9032516983383299,-0.0024075591660880726,-0.1063736910077858,-0.06168865155392722,-0.037266764083011716,0.07081721518852051,-0.20522788755575766,-0.059812690788465815,-0.026143894547541964,2
SF Spread Creek Lower,2014_6,29,2013-07-30,2,29,29,23.92969254820848,23.18267433870867,3.175120053873203,3.1434052039360973,0.8251618120071889,0.7994025634037472,-0.19611079965224842,-0.22451980346796901,-0.28915605564472047,-0.2064578358590993,-0.08114910165152162,-0.2698921085040339,-0.22011341659423603,-0.18034067187034108,2
SF Spread Creek Lower,2014_7,3,2013-08-28,1,3,3,2.3708895418589115,2.4703449292809077,0.8632652188444943,0.9043577883722327,0.7902965139529705,0.8234483097603025,-0.23574207161398927,-0.19453382784203746,-0.260698783552791,-0.24476809017936998,-0.2071749522490352,-0.21867262717251879,-0.18626117106382564,-0.17370409122284086,2
SF Spread Creek Lower,2014_8,2,2013-08-31,2,2,2,1.4459286158822888,1.5535609065465332,0.368751755908243,0.4405496550988652,0.7229643079411444,0.7767804532732666,-0.32482556111970484,-0.2527256813208565,-0.3482915710983899,-0.32482556111970484,-0.3013595511410198,-0.2655337455061508,-0.2527256813208565,-0.23991761713556226,2
SF Spread Creek Lower,2014_9,6,2013-09-02,1,6,6,4.609843044787126,4.784673147768166,1.528193809745035,1.5654177148953878,0.7683071741311877,0.7974455246280276,-0.26513275292175037,-0.2276378872253777,-0.3218099281238964,-0.2716576552369909,-0.20193067540436382,-0.282810269818664,-0.22827371487600673,-0.17182967698146231,2
SF Spread Creek Lower,2015_1,41,2014-06-25,2,41,41,74.53811877358892,57.09080850496419,4.311310655921913,4.0446431318125535,1.818002896916803,1.3924587440235168,0.5275507688956941,0.23463551835213167,0.09286146601863035,0.4717225840669944,1.1076063172172157,-0.23278535525722652,0.1449066122901972,0.9471809986331592,2
SF Spread Creek Lower,2015_2,6,2014-08-05,1,6,6,6.458517980602132,5.076846782881313,1.8653998767074453,1.6246903568376863,1.0764196634336884,0.846141130480219,0.07259412366616305,-0.16889727663105014,0.024295132863949284,0.09089566767174832,0.10259157046279155,-0.23413631090526837,-0.16308396123560465,-0.1094715577522774,2
SF Spread Creek Lower,2015_3,10,2014-08-11,2,10,10,8.641452457535804,6.5858924903582095,2.1565706771984003,1.8849298598546749,0.8641452457535804,0.658589249035821,-0.14790196859503527,-0.4196532226784971,-0.22811378394048312,-0.1219461301529905,-0.07456791858067077,-0.5073698948534076,-0.3870545049700849,-0.35658312245568846,2
SF Spread Creek Lower,2015_4,7,2014-08-21,1,7,7,6.0641276227011565,4.983572848316164,1.8023906940785606,1.6061470732208438,0.8663039461001651,0.7119389783308805,-0.1472134878200819,-0.3430076680731483,-0.24060023054035626,-0.15737935762528438,-0.05545810346629181,-0.43671407873260343,-0.3195390429538595,-0.2557846333476024,2
SF Spread Creek Lower,2015_5,2,2014-08-28,2,2,2,1.4574056478073572,1.1522927890437655,0.3766579015088916,0.14175368713728745,0.7287028239036786,0.5761463945218828,-0.31656651936644775,-0.5515710775392948,-0.3265098663508521,-0.31656651936644775,-0.3066231723820434,-0.5666482498545646,-0.5515710775392948,-0.5364939052240248,2
SF Spread Creek Lower,2015_6,4,2014-08-30,1,4,4,3.2106352664054456,2.678490592244226,1.1664688198688387,0.9852534240102255,0.8026588166013614,0.6696226480610565,-0.22334552340479383,-0.41103549894028474,-0.3135490297605962,-0.22255850504466063,-0.133771631737098,-0.558115575091127,-0.42041445182234233,-0.2564522604837963,2
SF Spread Creek Lower,2015_7,24,2014-09-03,2,24,24,15.251372282219469,12.31368794362805,2.724669484724258,2.51071148457526,0.6354738450924778,0.513070330984502,-0.45482564395755387,-0.669057174335133,-0.5080535359887896,-0.4762665830858602,-0.3877376379711778,-0.7427571266239049,-0.6563603321558324,-0.5930210863508844,2
SF Spread Creek Lower,2015_8,8,2014-09-27,1,8,8,6.575506432456169,5.349790351264442,1.8833515990453427,1.6770573734605536,0.8219383040570212,0.6687237939080553,-0.2210035594457624,-0.41953166825454585,-0.4270244617711442,-0.2920079649832509,0.07137262728960775,-0.6358450710086293,-0.416506614571702,-0.17499821314027186,2
SF Spread Creek Lower,2015_9,11,2014-10-05,2,11,11,6.795529252256295,5.674380120459301,1.9162649330550625,1.735961327526436,0.6177753865687541,0.5158527382235728,-0.4818651308224607,-0.6623309262216331,-0.507093436352028,-0.4869434452394943,-0.45547161616696236,-0.6922924840263641,-0.6729452380973104,-0.6224693202307607,2
SF Spread Creek Lower,2017_1,28,2016-06-24,2,28,28,28.991507933557628,20.966231368428176,3.3670029572261106,3.0429131133805463,1.035410997627058,0.7487939774438633,0.010027938657736992,-0.31593824949558047,-0.2687308268910711,0.005775916073968826,0.30430965635054175,-0.627206613956852,-0.3193451037286682,-0.012109178252162579,2
SF Spread Creek Lower,2017_10,6,2016-10-02,1,6,6,3.104807492382555,2.6127537932622857,1.1329517142307386,0.9604047583189165,0.5174679153970925,0.43545896554371427,-0.661210610488572,-0.835923758433237,-0.745279419579958,-0.6520800155179359,-0.5862723963678218,-0.9498401503238239,-0.8206947739409225,-0.7372363510349645,2
SF Spread Creek Lower,2017_11,2,2016-10-08,2,2,2,1.011807207703343,0.8141699010066749,0.011738046494665515,-0.20558621116391215,0.5059036038516715,0.40708495050333743,-0.6816682914645894,-0.8987852499289912,-0.6998823005820489,-0.6816682914645894,-0.6634542823471298,-0.9069326206706816,-0.8987852499289912,-0.890637879187301,2
SF Spread Creek Lower,2017_12,3,2016-10-10,1,3,3,1.6161766022941504,1.2902549207072345,0.4800632377257516,0.25483981180205795,0.5387255340980501,0.43008497356907816,-0.6186223783960101,-0.8439642600198543,-0.6308866485458157,-0.6159305039559176,-0.6074348580222415,-0.8639721879855374,-0.8360944136348974,-0.8271042706081538,2
SF Spread Creek Lower,2017_2,4,2016-07-22,1,4,4,2.6580858528103257,1.899288854606913,0.9776062595475781,0.6414795290605212,0.6645214632025814,0.4748222136517283,-0.4089377365233964,-0.7450086903270472,-0.4343592198396322,-0.4036186371617301,-0.38777153269649367,-0.7659539415658388,-0.7422464525622783,-0.7262732293000707,2
SF Spread Creek Lower,2017_3,12,2016-07-26,2,12,12,6.940557842038274,4.852257893507209,1.9373821519855157,1.5794441416699476,0.5783798201698561,0.4043548244589341,-0.5492099963918226,-0.9075123020447678,-0.6223649024348223,-0.5358516840759966,-0.4758878712529448,-0.9893255304938869,-0.9008153326450403,-0.816244571556353,2
SF Spread Creek Lower,2017_4,3,2016-08-07,1,3,3,1.7950566618256592,1.2618363728845343,0.5850365879187218,0.23256809872751433,0.5983522206085531,0.4206121242948448,-0.5154345353907944,-0.8700887582192294,-0.5688818164844397,-0.5364699581751702,-0.453573085183399,-0.9384680345316767,-0.9234859743299885,-0.7803505954624784,2
SF Spread Creek Lower,2017_5,34,2016-08-10,2,34,34,16.2137012910938,11.31056455135308,2.785856643495466,2.4257372050054333,0.4768735673851117,0.33266366327509056,-0.7427288719997519,-1.1029626341131435,-0.8192460448314074,-0.758250897896408,-0.6532420450306404,-1.188906681287706,-1.1057673538844188,-1.0023324030068008,2
SF Spread Creek Lower,2017_6,4,2016-09-13,1,4,4,1.9587823783060274,1.4658857377257024,0.6723230446375114,0.38245965890278383,0.48969559457650685,0.3664714344314256,-0.7152372547904602,-1.004835629139457,-0.764792436875557,-0.7242528714285354,-0.6584695793949032,-1.0521932762599033,-1.0038484670757022,-0.958267711670014,2
SF Spread Creek Lower,2017_7,4,2016-09-17,2,4,4,1.817053082095775,1.2774385344208024,0.5972160031291779,0.24485692798188982,0.4542632705239438,0.3193596336052006,-0.7891735662458975,-1.1416560750902072,-0.8043748583959103,-0.7881441141014449,-0.7747958358114468,-1.1548635828919471,-1.1527021570846463,-1.119611701692916,2
SF Spread Creek Lower,2017_8,7,2016-09-21,1,7,7,3.909403678871908,3.103130975386986,1.3633848505687016,1.1324115938526034,0.558486239838844,0.4433044250552837,-0.5966077410853685,-0.8397365716775234,-0.7724448892931095,-0.5970832113012626,-0.4045114974523488,-1.0796797135394016,-0.9234427343762476,-0.5582571759001003,2
SF Spread Creek Lower,2017_9,4,2016-09-28,2,4,4,1.8688070463051054,1.4121247729293707,0.6253002841418294,0.34509550126428473,0.46720176157627635,0.35303119323234267,-0.7612700753123267,-1.041706606085824,-0.7875667616246157,-0.7582068157855301,-0.7374239966214748,-1.07077126802224,-1.0509260128687017,-1.0052664187231057,2
SF Spread Creek Lower,2020_1,77,2019-06-21,2,77,77,81.3520733772105,55.040921900514896,4.398786320460237,4.008076943130797,1.0565204334702663,0.7148171675391545,-0.1114334752753691,-0.6841853378253471,-0.7819285924247252,-0.18646059457012315,0.7086085760904428,-1.9826490106419428,-0.5596183159893025,0.43275381291499315,2
SF Spread Creek Lower,2020_10,4,2019-10-07,2,4,4,2.106809226812744,0.865439753305075,0.745174588156497,-0.1445175159105086,0.526702306703186,0.21635993832626876,-0.6417197046633881,-1.531023668766669,-0.6808049743017308,-0.6290638801288366,-0.6127590946526866,-1.5500582276520127,-1.5361237894881106,-1.5079090133041713,2
