site_name,basin,subbasin,agneventid,eventlen,mindate,isevent,yield_little_cumul,yield_big_cumul,yield_little_cumul_log,yield_big_cumul_log,yield_little_mean,yield_big_mean,yield_little_mean_log,yield_big_mean_log,yield_little_q10_log,yield_little_q50_log,yield_little_q90_log,yield_big_q10_log,yield_big_q50_log,yield_big_q90_log,site_name_cd
Mitchell Brook,West Brook,West Brook,16,3,2020-04-17,1,15.172469346967473,9.366072892030985,2.719482558423804,2.2370938933523536,5.057489782322491,3.1220242973436614,1.6158703187112775,1.133506153183704,1.5170274896170453,1.6195962585427393,1.713222771872925,1.0312052495366923,1.1638299928053761,1.2236775209820472,2
Mitchell Brook,West Brook,West Brook,17,9,2020-04-20,2,27.181125465926918,24.566098736479095,3.302522815736463,3.2013673923418753,3.0201250517696576,2.729566526275455,1.0530855864151607,0.9951992920864157,0.689879055446282,0.9382362296582301,1.4721535408750943,0.8139087072135928,1.0457899611062387,1.1343920551876563,2
Mitchell Brook,West Brook,West Brook,18,34,2020-04-29,1,112.8256153111959,83.28097509844896,4.725843399375977,4.422220132913107,3.318400450329291,2.4494404440720285,0.9711699364155598,0.4596707504375281,0.1974131911706679,0.9185198346068711,1.8183592078528545,-0.7312013787804793,0.5387304180278604,1.4163129485055685,2
Mitchell Brook,West Brook,West Brook,19,7,2020-06-02,2,3.8367700899646793,1.9322397615898392,1.3446308902526676,0.6586798282923134,0.548110012852097,0.27603425165569134,-0.6582105769904156,-1.2925473291387088,-1.027301932159367,-0.6675956120089952,-0.2365697819272667,-1.4023080234434444,-1.3049802791221519,-1.1612940261445068,2
Mitchell Brook,West Brook,West Brook,20,5,2020-06-09,1,1.339513117508397,1.643599653506532,0.2923062027939923,0.4968887472133524,0.2679026235016794,0.3287199307013064,-1.3245678486457344,-1.1315860464172809,-1.4714843837174867,-1.2704951516448026,-1.202170344993673,-1.3447998676045352,-1.178760415150487,-0.906698147000598,2
Mitchell Brook,West Brook,West Brook,21,14,2020-06-14,2,1.5491558961161296,2.1581173551690425,0.4377101994410092,0.7692362468072989,0.11065399257972355,0.1541512396549316,-2.255555749049711,-1.8819370796949784,-2.7099103500804005,-2.183697149618392,-1.9338695152721934,-2.0283745807189892,-1.9590396583656644,-1.6491336185650165,2
Mitchell Brook,West Brook,West Brook,22,4,2020-06-28,1,0.5541891195584532,1.1883535484425323,-0.5902492794445517,0.1725687763655477,0.1385472798896133,0.29708838711063307,-1.9883341714978027,-1.2375114832207592,-2.1325791541967605,-2.024572993619575,-1.815098131101427,-1.4811431342367476,-1.1237386845308623,-1.0848980711566882,2
Mitchell Brook,West Brook,West Brook,23,4,2020-07-02,1,0.6947150538215145,1.3898336295050127,-0.36425351198948824,0.3291840489754726,0.17367876345537864,0.34745840737625316,-1.823852642557232,-1.0974136493716302,-2.226442710148706,-1.8229299144739972,-1.4220007574323454,-1.3935163846628957,-1.09751680604679,-0.801228388740237,2
Mitchell Brook,West Brook,West Brook,24,2,2020-07-06,2,0.23389049413703258,0.3690663132810874,-1.452902246931701,-0.9967789402988045,0.11694524706851629,0.1845331566405437,-2.168054448299966,-1.6912628670706837,-2.336499195252701,-2.168054448299966,-1.9996097013472311,-1.7326367440189918,-1.6912628670706837,-1.6498889901223754,2
Mitchell Brook,West Brook,West Brook,25,6,2020-07-08,1,0.828211762889927,2.444595527307381,-0.18848640501339667,0.8938796807378925,0.13803529381498783,0.4074325878845635,-2.0256030936769975,-1.0233732682129126,-2.366001269074035,-2.067918888281813,-1.6428891236751446,-1.6015499420880581,-1.0576257456766216,-0.4109441168740584,2
Mitchell Brook,West Brook,West Brook,26,2,2020-07-14,2,0.28698866442464055,0.4229601621249608,-1.2483125607807901,-0.86047728374463,0.14349433221232027,0.2114800810624804,-1.9505017987883977,-1.5545552984764761,-2.0582457513693613,-1.9505017987883977,-1.8427578462074345,-1.5890782976539501,-1.5545552984764761,-1.520032299299002,2
Mitchell Brook,West Brook,West Brook,27,4,2020-07-16,1,0.4677650302665443,1.047400405312402,-0.7597891812249133,0.04631128983319827,0.11694125756663608,0.2618501013281005,-2.166551463118289,-1.3796025073879463,-2.356838218029567,-2.197815199454956,-1.9512537191376773,-1.660170245846928,-1.4213553129529855,-1.0656325244769334,2
Mitchell Brook,West Brook,West Brook,28,1,2020-07-20,2,0.13132845121554707,0.17333981880373925,-2.0300538325289463,-1.7525013405993226,0.13132845121554707,0.17333981880373925,-2.0300538325289463,-1.7525013405993226,-2.0300538325289463,-2.0300538325289463,-2.0300538325289463,-1.7525013405993226,-1.7525013405993226,-1.7525013405993226,2
Mitchell Brook,West Brook,West Brook,29,11,2020-07-21,1,1.9811536521652178,3.190240745461377,0.6836793276390135,1.1600963827457966,0.18010487746956527,0.2900218859510343,-1.843454141868636,-1.4673195185760037,-2.2986138575019797,-2.012996570555153,-1.1715012417434403,-2.051309251906894,-1.7149489511298621,-0.675032341664155,2
Mitchell Brook,West Brook,West Brook,30,2,2020-08-01,2,0.20861301022409598,0.18997290789221594,-1.5672743691173157,-1.6608738070295461,0.10430650511204799,0.09498645394610797,-2.2617248342761114,-2.3541067146810435,-2.3025773632974156,-2.2617248342761114,-2.2208723052548076,-2.3645821055020813,-2.3541067146810435,-2.3436313238600057,2
Mitchell Brook,West Brook,West Brook,31,8,2020-08-03,1,1.0581217140281762,0.955567759678927,0.05649536843386187,-0.045449602401298854,0.13226521425352203,0.11944596995986588,-2.1748975233424526,-2.192722457676497,-2.8147170100082106,-2.184592115327892,-1.6042938582954853,-2.545233371290848,-2.270534139414553,-1.8345949186549488,2
Mitchell Brook,West Brook,West Brook,32,15,2020-08-11,2,0.5876153203825372,0.7320535675138322,-0.5316827622133578,-0.31190158803462126,0.03917435469216914,0.048803571167588815,-3.291848913420573,-3.0353184659559904,-3.722322331416243,-3.2433495016375855,-2.8538757622572195,-3.3005800483967063,-2.999769722475673,-2.81244974941355,2
Mitchell Brook,West Brook,West Brook,33,6,2020-08-26,1,0.578000843635569,0.5782100850372438,-0.5481799507337157,-0.5478180074260197,0.0963334739392615,0.09636834750620729,-2.5114647241462076,-2.4458447320853303,-3.2665098946385385,-2.3297697972004743,-1.9381144805996096,-3.006803783351163,-2.3764435803668245,-1.9542868325380036,2
Mitchell Brook,West Brook,West Brook,34,6,2020-09-01,1,0.5139610794895813,0.838558831759955,-0.6656077372313298,-0.17607053707946715,0.08566017991493022,0.13975980529332585,-2.591501712636516,-2.1471598041314564,-3.0992199034377403,-2.689121065955452,-1.986164168516356,-2.65850484613794,-2.351520017244756,-1.4314545490116735,2
Mitchell Brook,West Brook,West Brook,35,2,2020-09-07,2,0.08383566962874803,0.13442078677622343,-2.4788967101638013,-2.0067801993386887,0.041917834814374014,0.06721039338811172,-3.1767563845744022,-2.7011463641350213,-3.2544832996191437,-3.1767563845744022,-3.099029469529661,-2.74065502039209,-2.7011463641350213,-2.661637707877952,2
Mitchell Brook,West Brook,West Brook,36,5,2020-09-09,1,0.37345761384471077,0.6254204784253554,-0.9849507645311919,-0.4693310899704131,0.07469152276894216,0.1250840956850711,-2.741590836447833,-2.189159681018653,-3.2720393110476866,-2.9901818865393293,-2.0923303037642462,-2.678630494700336,-2.315492369064286,-1.6269932148242694,2
Mitchell Brook,West Brook,West Brook,37,14,2020-09-14,2,0.4810921554740642,0.7394654263710836,-0.7316964358054976,-0.3018277506340507,0.03436372539100459,0.05281895902650597,-3.5154144008799406,-2.949161065854362,-3.8902622026714244,-3.6530634194256484,-3.0027972723328284,-3.081289516659576,-2.9999083497772228,-2.7943188811373223,2
Mitchell Brook,West Brook,West Brook,38,8,2020-09-28,1,3.3677862947524053,1.865959237072357,1.2142556426900981,0.6237752571020629,0.42097328684405066,0.23324490463404463,-1.2460009077252954,-1.8744286332114402,-2.6224367142480416,-0.9801943487978592,-0.32586935742718715,-2.6470406802787205,-2.0733772641859436,-0.8345440255785587,2
Mitchell Brook,West Brook,West Brook,39,6,2020-10-06,2,0.7879511097401867,0.3999458157844319,-0.23831923452595452,-0.9164262015886828,0.1313251849566978,0.06665763596407198,-2.0789086102280887,-2.710226453020775,-2.4698609479887894,-2.025602123401954,-1.7412627592935221,-2.777183578509861,-2.7249097105470286,-2.6285860700054355,2
Mitchell Brook,West Brook,West Brook,40,10,2020-10-12,1,21.372714698981543,3.3369474751766393,3.0621150944395135,1.2050564595124977,2.1372714698981543,0.3336947475176639,0.36814654067630515,-1.3605690189634456,-0.38165212445787566,0.6465852827129503,1.4952509898333526,-1.9003886056755754,-1.4646221304874356,-0.6442057481718556,2
Mitchell Brook,West Brook,West Brook,41,5,2020-10-22,2,9.3502987866139,0.6818017356774076,2.235408298577603,-0.3830163735534907,1.87005975732278,0.13636034713548154,0.6065550522904918,-1.9948611716557096,0.3808150377865359,0.6234671128743163,0.7919745106459628,-2.063310319492506,-2.0133446034586338,-1.913863457085506,2
Mitchell Brook,West Brook,West Brook,42,11,2020-10-27,1,29.23417422425076,4.101461358990867,3.3753383750939605,1.4113433392266905,2.6576522022046145,0.3728601235446242,-0.011898967074977588,-1.0985045250165242,-2.541656092895726,0.31498456697128163,1.8424546661605776,-1.6352822264789555,-1.0196405327267584,-0.6897973401788117,2
Mitchell Brook,West Brook,West Brook,43,8,2020-11-07,2,3.3658371781145147,1.6876949678195452,1.2136767220836278,0.5233636735763786,0.42072964726431433,0.21096187097744315,-0.9786316493835503,-1.557533686688338,-1.4627062468027259,-0.9517588452538259,-0.4390569955746725,-1.626404895034927,-1.559680284025568,-1.4898870766773071,2
Mitchell Brook,West Brook,West Brook,44,5,2020-11-15,1,8.293887087688711,2.1866838226255636,2.115518747997342,0.7823861599700207,1.6587774175377423,0.4373367645251127,0.4347418305446,-0.94604767222217,-0.042650448800476824,0.6341409768258764,0.8151422204892583,-1.3741701232700518,-1.0886234310101426,-0.39877283042266054,2
Mitchell Brook,West Brook,West Brook,45,2,2020-11-20,2,1.528031710714965,0.5083611841390985,0.42398044361469656,-0.6765630916392105,0.7640158553574825,0.25418059206954924,-0.2692871662033748,-1.3708301204465072,-0.28170310912106117,-0.2692871662033748,-0.25687122328568845,-1.4086975325859297,-1.3708301204465072,-1.3329627083070845,2
Mitchell Brook,West Brook,West Brook,46,3,2020-11-22,1,3.1018324582394383,1.06144535325813,1.1319930524122246,0.05963152015595099,1.0339441527464794,0.35381511775271,-0.012135017572134818,-1.074855460805267,-0.32907499272205926,0.0934649860815264,0.2625649561163251,-1.3539486489837307,-0.9005968450887668,-0.8654657189134033,2
Mitchell Brook,West Brook,West Brook,47,16,2020-11-25,1,100.06244641600618,35.19183088465373,4.605794455251543,3.5608139785294655,6.253902901000386,2.1994894302908583,1.5373665053280885,0.41303271560745025,0.6326404140394628,1.5951674038238313,2.4409814533594307,-0.5677719637423795,0.31712334279950055,1.50579133702719,2
Mitchell Brook,West Brook,West Brook,48,13,2020-12-11,2,31.132713140114294,9.963554573666737,3.4382591358151964,2.2989338928345355,2.3948240877010996,0.7664272748974413,0.8535641199429174,-0.28203064376998277,0.5477300757583377,0.8508843643266207,1.096193148489992,-0.43166523021620706,-0.3748327709124724,-0.039117139375427545,2
Mitchell Brook,West Brook,West Brook,49,16,2020-12-24,1,157.36266804538764,86.5534979690011,5.058553128978932,4.460762696391909,9.835166752836727,5.409593623062569,2.085953241010186,1.2990372569969635,1.6273802571999367,2.070469391653641,2.6351456351142284,0.6153857685752538,1.2662485824393181,2.0137031417633264,2
Mitchell Brook,West Brook,West Brook,50,6,2021-01-09,2,23.23438650072253,7.812422872157167,3.145633358087746,2.055715142649905,3.8723977501204216,1.3020704786928612,1.342458576615845,0.257242317017799,1.2075971042793734,1.2846808604431323,1.5350977651250295,0.13975753938449054,0.22874620267915324,0.40322320898975317,2
Mitchell Brook,West Brook,West Brook,51,8,2021-01-15,1,40.881041678102335,16.0574533418683,3.710666426933386,2.7761731244546843,5.110130209762792,2.0071816677335375,1.5780674762080276,0.6058769525934982,1.302944986955351,1.5564893303919627,1.9220492197132708,0.25394856827535595,0.45488932164072016,1.1651032019523564,2
Mitchell Brook,West Brook,West Brook,52,13,2021-01-23,2,38.47430746693495,13.288390479265694,3.6499906800031034,2.5868907577360782,2.95956211284115,1.022183883020438,1.0484426726567302,0.0189583581826903,0.8058538095663486,0.9885911887623989,1.3313964044261368,-0.04237638287613189,0.013167649364759917,0.08696897864421457,2
Mitchell Brook,West Brook,West Brook,53,3,2021-02-09,1,6.026907240296424,3.197300039747634,1.7962339836899892,1.1623067160799216,2.008969080098808,1.065766679915878,0.6965184893400498,0.05426360179024245,0.648911791157073,0.7246010568603068,0.7328921605149238,-0.07356333887850248,0.02940097168336084,0.19203559450173996,2
Mitchell Brook,West Brook,West Brook,54,3,2021-02-12,2,6.2466238070037665,2.3548977255110906,1.8320411269132546,0.8564972978676186,2.082207935667922,0.7849659085036969,0.731147815683586,-0.2647020181816536,0.6701496877350986,0.7127843927610709,0.7994913128010792,-0.4480678620007315,-0.34045130306749,-0.051036460408241335,2
Mitchell Brook,West Brook,West Brook,55,4,2021-02-15,1,13.052327311481374,4.902054301853436,2.5689664559129133,1.589654362534047,3.2630818278703435,1.225513575463359,1.111484382619096,0.11916392415056394,0.6678195106692071,1.1896942133564077,1.4925813899791358,-0.36880229521619007,0.21901975594827314,0.5272454780791507,2
Mitchell Brook,West Brook,West Brook,56,9,2021-02-19,2,24.75953654544913,7.777750253544519,3.2092107297675923,2.0512671258768873,2.751059616161015,0.8641944726160576,0.9815025319389371,-0.15011539568817153,0.6790212908699323,0.9746495778641795,1.256034241225564,-0.27680791707671265,-0.12715979970285077,-0.035462268965306756,2
Mitchell Brook,West Brook,West Brook,57,3,2021-02-28,1,11.52451487161244,3.153355824536476,2.4444764944273336,1.1484672268870937,3.8415049572041466,1.0511186081788253,1.3267199388822508,0.021398598740124165,1.122967655694589,1.4095327427448545,1.4973471005248715,-0.21315573336605506,0.021317250256570913,0.2559854702397246,2
Mitchell Brook,West Brook,West Brook,58,7,2021-03-03,2,31.816386757154206,5.8242047842535545,3.45998146388991,1.7620224724076599,4.545198108164886,0.832029254893365,1.5077454788282048,-0.1888079649523975,1.3784886958393143,1.5190384576524607,1.645040068915433,-0.30745827490623695,-0.1903145026250436,-0.07314680369659135,2
Mitchell Brook,West Brook,West Brook,59,7,2021-03-10,1,56.384273560119766,10.127421330402827,4.032190282035057,2.315246728145785,8.054896222874252,1.4467744757718326,2.057651259034714,0.3420076842662739,1.6819254085020527,2.1855174948132334,2.2745618666822374,0.0822986731142119,0.2650164153678824,0.6497931449602703,2
Mitchell Brook,West Brook,West Brook,60,17,2021-03-17,1,94.215964926692,34.3387001670157,4.545589646274298,3.536273002889671,5.542115583923058,2.019923539236218,1.5510435241037843,0.649084992265272,0.8082742968129724,1.8817253299942662,2.1617608470699246,0.39375697394724257,0.5507786627439841,1.0276574700207293,2
Mitchell Brook,West Brook,West Brook,61,11,2021-04-03,2,22.18026035931017,12.555333402254446,3.0992027203253802,2.5301455475938353,2.016387305391834,1.141393945659495,0.66955105981815,0.12055175444776664,0.3717953661290871,0.7287162785630671,0.9956294368810827,-0.04581862869401514,0.09182077001448731,0.3146525252355131,2
Mitchell Brook,West Brook,West Brook,62,11,2021-04-14,1,35.95661227648005,33.35006769462896,3.5823129970587733,3.5070598021835293,3.268782934225459,3.0318243358753603,1.1285644723172483,0.9843652250975815,0.911568630268908,1.1507399350746506,1.334330080561338,0.6377079504116248,1.0071758218070328,1.565658244912913,2
Mitchell Brook,West Brook,West Brook,63,3,2021-04-25,2,8.269287262012103,5.3779280775843565,2.1125483217680294,1.6823031843069605,2.7564290873373674,1.7926426925281187,1.0100286235954212,0.5814211414368092,0.9463207031321555,0.9511890472400459,1.0972723746008368,0.512860743901429,0.5974711609798581,0.6435615311549698,2
Mitchell Brook,West Brook,West Brook,64,23,2021-04-28,1,140.1483821205899,92.72013597744727,4.942701733631143,4.529585665568894,6.093407918286518,4.031310259889011,1.6760976181754963,1.1845845317911743,0.9804475623352493,1.7393867025680834,2.3561844160887655,0.3781260082196614,1.2717232309325814,2.043130524495783,2
Mitchell Brook,West Brook,West Brook,65,7,2021-05-21,2,12.32542870967384,5.44943525075462,2.5116645030701696,1.695511979591096,1.7607755299534056,0.7784907501078029,0.5510675530405004,-0.26866687007358486,0.3045146485551613,0.6228065234802116,0.726761172563102,-0.5077732510026777,-0.23544755604538456,-0.06425760659713428,2
Mitchell Brook,West Brook,West Brook,66,9,2021-05-28,1,17.798628942328723,13.390172758531884,2.8791214286195372,2.594521061676003,1.9776254380365248,1.4877969731702094,0.6098306831873873,0.2670866144245219,0.18944435312232383,0.5458979700571195,1.203924273897543,-0.3229649991853045,0.13620475909530796,0.8802913837238412,2
Mitchell Brook,West Brook,West Brook,67,24,2021-06-06,2,11.35952004293566,10.067750620714321,2.4300561626588806,2.3093373074703054,0.4733133351223192,0.41948960919643,-0.8366445610313791,-0.9572404431039419,-1.3187518639687903,-0.8936881429962942,-0.2842722830108775,-1.4449445655706807,-0.9777714626937534,-0.43579132391847897,2
Mitchell Brook,West Brook,West Brook,68,7,2021-06-30,1,9.911818373754587,7.294263153487208,2.2937278202843188,1.9870881698118088,1.4159740533935126,1.0420375933553154,-0.00693799240335464,-0.09807142071643181,-1.1677944794444386,-0.02789360914006698,1.0436141247238386,-0.60113365245178,-0.33580046040248007,0.6146013442811187,2
Mitchell Brook,West Brook,West Brook,69,19,2021-07-07,1,107.49441422375182,80.31854532493485,4.677438885508428,4.386000544785076,5.657600748618517,4.227291859207097,1.3630743757739976,1.115179909188085,0.6156905718992152,1.138063617177053,2.3683199778047563,0.44447114819526234,1.001100581080999,1.998787976639124,2
Mitchell Brook,West Brook,West Brook,70,9,2021-07-26,1,27.199323193801504,20.213134022166248,3.303192090411548,3.0063325922364355,3.0221470215335007,2.2459037802406945,1.0673438484958961,0.7474923511934715,0.7771946703990413,0.9045795180241945,1.4023483214745944,0.39023032357443316,0.7176811926259143,1.115294386208749,2
Mitchell Brook,West Brook,West Brook,71,14,2021-08-04,2,14.979519172612203,11.24047458956579,2.7066838796174615,2.4195210668451455,1.069965655186586,0.8028910421118423,7.908605577989613e-4,-0.28840585112946204,-0.5957841898512766,0.012364961052148918,0.4618446947477106,-0.9398780196050031,-0.0994721459386829,0.06886750084090386,2
Mitchell Brook,West Brook,West Brook,72,3,2021-08-18,1,6.647113802766833,3.691465176839149,1.8941827458346274,1.3060234461363163,2.2157046009222774,1.2304883922797163,0.5079629298272105,-0.018974102287469725,-0.3398555563369792,0.7617221419289543,1.2542777311507023,-0.7649943813270841,0.2261025324798248,0.6290155228452268,2
Mitchell Brook,West Brook,West Brook,73,8,2021-08-21,1,32.0086694615855,30.95702970685913,3.4660067867818944,3.4326001044180865,4.001083682698187,3.8696287133573914,1.096349016244425,0.94969815077637465,0.5368552865674753,0.8198355357296698,2.0704505169983602,0.17773710989575253,0.6360963481924202,2.28507674686249,2
Mitchell Brook,West Brook,West Brook,74,2,2021-08-29,2,3.6122314824438346,2.3747466264092356,1.2843257205565766,0.8648907481783388,1.8061157412219173,1.1873733132046178,0.5910987338494607,0.17135332331143416,0.5809915786682863,0.5910987338494607,0.601205889030635,0.1490020885889512,0.17135332331143416,0.19370455803391712,2
Mitchell Brook,West Brook,West Brook,75,8,2021-08-31,1,32.962818328806826,29.041725232561475,3.49538020893446,3.368733597026722,4.120352291100853,3.6302156540701844,1.1730626355834008,0.9254614433053561,0.613096114035924,0.9941416617126426,1.8891568184399063,0.3742322967936231,0.7050603402347007,1.6763985696455113,2
Mitchell Brook,West Brook,West Brook,76,4,2021-09-08,1,7.363549598858372,6.034654263710836,1.9965420989335643,1.7975185643766856,1.840887399714593,1.508663565927709,0.58534028138332,0.39707172077102315,0.3811129608601443,0.5485609212750521,0.81899108999311,0.22666444326462826,0.3837521288089354,0.5781346718470883,2
Mitchell Brook,West Brook,West Brook,77,11,2021-09-12,2,12.110169687096743,10.32246978784597,2.4940455696135486,2.3343230519485374,1.1009245170087947,0.9384063443496337,0.07011690781039324,-0.07480228627526962,-0.2871174952416437,0.1060076914391438,0.33101695420885885,-0.31627219619710173,-0.05453661801972808,0.05326729961990161,2
Mitchell Brook,West Brook,West Brook,78,3,2021-09-23,1,4.333034733225273,3.577873526198985,1.4662681587019366,1.2747686368371307,1.444344911075091,1.1926245087329952,0.2590162809563873,0.08414112283860184,-0.14111944929592823,0.09657095914261454,0.7241301399342118,-0.3410416186088869,0.08422806931763224,0.5092890856944783,2
Mitchell Brook,West Brook,West Brook,79,5,2021-09-26,2,3.2257274861511296,3.253782029734256,1.1711585019101725,1.1798180212226375,0.645145497230226,0.6507564059468512,-0.4539025142244348,-0.43854281198093026,-0.6486616884328105,-0.44330857204706625,-0.2612091811444516,-0.565583300714755,-0.4656827037215002,-0.28779784181888124,2
Obear Brook Lower,West Brook,West Brook,7,4,2020-03-03,1,14.972723784377642,9.96475954863329,2.7062301314049546,2.299054823783398,3.7431809460944105,2.4911898871583227,1.3119929990016121,0.9041606731910397,1.1853667359152718,1.2945987092627622,1.4525346938790324,0.7893786754463769,0.8627957029916828,1.0520346470951878,4
Obear Brook Lower,West Brook,West Brook,8,5,2020-03-07,2,13.797457262138902,9.41094697611277,2.624484318819123,2.2418735836149777,2.7594914524277803,1.8821893952225541,1.0132859353247674,0.6315768693243224,0.9528148598706994,0.9915000846490651,1.0847230194300619,0.5882420513066169,0.6244747638505272,0.6803823327468876,4
Obear Brook Lower,West Brook,West Brook,9,4,2020-03-12,1,12.541406322245052,10.155460859926997,2.529035675826274,2.3180115765655644,3.135351580561263,2.538865214981749,1.0971053924196035,0.9092347082120429,0.86428197901114,0.9757879356742993,1.4269827712243106,0.6636125645857798,0.9551749127326825,1.1181046882217942,4
Obear Brook Lower,West Brook,West Brook,10,2,2020-03-16,2,4.848273362627783,4.115932512134375,1.5786226338579925,1.4148654213685687,2.4241366813138914,2.0579662560671874,0.885466482950565,0.7215152981550923,0.8820779612802899,0.885466482950565,0.8888550046208399,0.7053974766655262,0.7215152981550923,0.7376331196446583,4
Obear Brook Lower,West Brook,West Brook,11,4,2020-03-18,1,13.661982020845121,10.196917666729977,2.614616940311509,2.32208548508549,3.4154955052112803,2.5492294166824943,1.1601272097770334,0.9109997242477638,0.8131607197239166,1.0818997486688948,1.5696756687166613,0.6499920850487046,0.9751610612515577,1.1206782938437878,4
Obear Brook Lower,West Brook,West Brook,12,4,2020-03-22,2,11.559252891863501,8.953213462640592,2.4474862324241737,2.19201251395023,2.8898132229658753,2.238303365660148,1.0481916546300232,0.8007768140879858,0.8777146508414528,1.0411685782058042,1.2242871195579688,0.6975736227474687,0.7961397906372065,0.9076896241891264,4
Obear Brook Lower,West Brook,West Brook,13,11,2020-03-26,1,59.452131835679246,41.434145021209964,4.0851714817988105,3.7241052998709088,5.404739257789022,3.766740456473633,1.626499185636363,1.2811915621201675,1.2956803550746083,1.5985434971024977,2.02937702732286,1.0162200349810147,1.1664159375914733,1.8103263596881953,4
Obear Brook Lower,West Brook,West Brook,14,6,2020-04-06,2,18.38888723745587,15.332687626217647,2.911746527674869,2.7299869956006466,3.0648145395759783,2.555447937702941,1.0491547033546371,0.9298000593319731,0.5845277282458224,1.1122761052555492,1.4506602765625398,0.7935199867870505,0.8949891071776397,1.1008910840312292,4
Obear Brook Lower,West Brook,West Brook,15,5,2020-04-12,1,33.63437938989591,20.911065183259286,3.515548739988653,3.0402784534754193,6.726875877979182,4.182213036651857,1.8389943688959043,1.349177760723885,1.4733550217811893,1.7232637570421778,2.2578215980457963,0.8894339855649391,1.2832785474150807,1.811090497869163,4
Obear Brook Lower,West Brook,West Brook,16,3,2020-04-17,1,18.859291549267432,9.366072892030985,2.9370057128342135,2.2370938933523536,6.286430516422477,3.1220242973436614,1.830024393379293,1.133506153183704,1.6964978473193157,1.8782994612319541,1.944240912298206,1.0312052495366923,1.1638299928053761,1.2236775209820472,4
Obear Brook Lower,West Brook,West Brook,17,9,2020-04-20,2,49.99834282034884,24.566098736479095,3.911989861285862,3.2013673923418753,5.555371424483204,2.729566526275455,1.701029759317341,0.9951992920864157,1.5414959564225792,1.6727458127900396,1.890302670015641,0.8139087072135928,1.0457899611062387,1.1343920551876563,4
Obear Brook Lower,West Brook,West Brook,18,34,2020-04-29,1,96.60347392909227,83.28097509844896,4.57061470257074,4.422220132913107,2.8412786449733023,2.4494404440720285,0.8125049107121839,0.4596707504375281,0.10798853853950416,0.7414967052318885,1.6072474760824569,-0.7312013787804793,0.5387304180278604,1.4163129485055685,4
Obear Brook Lower,West Brook,West Brook,19,7,2020-06-02,2,5.392899896338159,1.9322397615898392,1.6850832544060999,0.6586798282923134,0.7704142709054513,0.27603425165569134,-0.2697059002387327,-1.2925473291387088,-0.3937325055934192,-0.26043327681201434,-0.13261024001298213,-1.4023080234434444,-1.3049802791221519,-1.1612940261445068,4
Obear Brook Lower,West Brook,West Brook,20,5,2020-06-09,1,3.214412493055562,1.643599653506532,1.1676446016611872,0.4968887472133524,0.6428824986111124,0.3287199307013064,-0.4537405996401478,-1.1315860464172809,-0.5855133091691107,-0.5397609375240376,-0.2653600458387873,-1.3447998676045352,-1.178760415150487,-0.906698147000598,4
Obear Brook Lower,West Brook,West Brook,21,14,2020-06-14,2,4.1214181612766865,2.1581173551690425,1.4161973180355292,0.7692362468072989,0.2943870115197633,0.1541512396549316,-1.2656770438103966,-1.8819370796949784,-1.688314480433743,-1.2014972676810436,-0.9470263328613131,-2.0283745807189892,-1.9590396583656644,-1.6491336185650165,4
Obear Brook Lower,West Brook,West Brook,22,4,2020-06-28,1,1.9674754760279483,1.1883535484425323,0.6767512366970233,0.1725687763655477,0.49186886900698706,0.29708838711063307,-0.7346380457630908,-1.2375114832207592,-0.9390257899214143,-0.7884894161873908,-0.48716920526532725,-1.4811431342367476,-1.1237386845308623,-1.0848980711566882,4
Obear Brook Lower,West Brook,West Brook,23,4,2020-07-02,1,2.1185991792660794,1.3898336295050127,0.7507551057857154,0.3291840489754726,0.5296497948165199,0.34745840737625316,-0.7489415504286133,-1.0974136493716302,-1.1798522699634542,-0.8700416079900075,-0.22115078484465678,-1.3935163846628957,-1.09751680604679,-0.801228388740237,4
Obear Brook Lower,West Brook,West Brook,24,2,2020-07-06,2,0.5008555824710189,0.3690663132810874,-0.6914374779926317,-0.9967789402988045,0.25042779123550946,0.1845331566405437,-1.4025242330989942,-1.6912628670706837,-1.5545120512435544,-1.4025242330989942,-1.250536414954434,-1.7326367440189918,-1.6912628670706837,-1.6498889901223754,4
Obear Brook Lower,West Brook,West Brook,25,6,2020-07-08,1,2.352933863284692,2.444595527307381,0.8556630019488841,0.8938796807378925,0.39215564388078195,0.4074325878845635,-0.9915685424081281,-1.0233732682129126,-1.3591137077929074,-1.012919400170175,-0.602672519261302,-1.6015499420880581,-1.0576257456766216,-0.4109441168740584,4
Obear Brook Lower,West Brook,West Brook,26,2,2020-07-14,2,0.6436432745330447,0.4229601621249608,-0.44061062788153144,-0.86047728374463,0.32182163726652235,0.2114800810624804,-1.1376176953105208,-1.5545552984764761,-1.2079527168363524,-1.1376176953105208,-1.0672826737846894,-1.5890782976539501,-1.5545552984764761,-1.520032299299002,4
Obear Brook Lower,West Brook,West Brook,27,4,2020-07-16,1,1.2356694109693693,1.047400405312402,0.21161285640659983,0.04631128983319827,0.30891735274234233,0.2618501013281005,-1.2411978556846188,-1.3796025073879463,-1.5405221551481545,-1.3630709395932876,-0.8443750890941479,-1.660170245846928,-1.4213553129529855,-1.0656325244769334,4
