site_name,basin,subbasin,agneventid,eventlen,mindate,isevent,yield_little_cum,yield_big_cum,yield_little_cum_log,yield_big_cum_log,xxx_little,yyy_little,yield_little_mean_log,yield_big_mean_log,yield_little_q25_log,yield_little_q50_log,yield_little_q75_log,yield_big_q25_log,yield_big_q50_log,yield_big_q75_log,site_name_cd,z_yield_big_cum_log,z_yield_big_mean_log
Sanderson Brook,West Brook,West Brook,27,4,2020-07-16,1,2.521648916624334,1.047400405312402,0.9249130195352746,0.04631128983319827,2.4816489166243336,2.4816489166243336,-0.5049212137283173,-1.3796025073879463,-0.7297097625366064,-0.5925707282750877,-0.3677821794667988,-1.612162775820424,-1.4213553129529855,-1.188795044520508,7,-0.966386184626759,-0.8405772323886264
Sanderson Brook,West Brook,West Brook,28,1,2020-07-20,2,0.46863131221381443,0.17333981880373925,-0.7579389343687323,-1.7525013405993226,0.4586313122138143,0.4586313122138143,-0.7579389343687323,-1.7525013405993226,-0.7579389343687323,-0.7579389343687323,-0.7579389343687323,-1.7525013405993226,-1.7525013405993226,-1.7525013405993226,7,-2.1470313007109505,-1.1504338873277642
Sanderson Brook,West Brook,West Brook,29,11,2020-07-21,1,7.446538300647908,3.190240745461377,2.007749266773505,1.1600963827457966,7.336538300647906,7.336538300647907,-0.540031395633406,-1.4673195185760037,-0.9298759363883552,-0.7727853494722856,-0.33706051923645874,-1.9391008970605927,-1.7149489511298621,-1.094674171361362,7,-0.23535677774603733,-0.9134648288284459
Sanderson Brook,West Brook,West Brook,30,2,2020-08-01,2,0.6797092418020798,0.18997290789221594,-0.38609015783794454,-1.6608738070295461,0.6597092418020797,0.6597092418020798,-1.0799140618147551,-2.3541067146810435,-1.0983107474152405,-1.0799140618147551,-1.06151737621427,-2.360653833944192,-2.3541067146810435,-2.347559595417895,7,-2.0868918519558095,-1.6503320157316792
Sanderson Brook,West Brook,West Brook,31,8,2020-08-03,1,3.7611543808815524,0.955567759678927,1.3247259264738784,-0.045449602401298854,3.6811543808815514,3.6811543808815514,-0.8140241319597756,-2.192722457676497,-1.0582720050114944,-0.9415109223447615,-0.7140865395953553,-2.416171432278936,-2.270534139414553,-2.0306589058254803,7,-1.0266131629297397,-1.516231338599978
Sanderson Brook,West Brook,West Brook,32,15,2020-08-11,2,3.9210513382601504,0.7320535675138322,1.3663598163793258,-0.31190158803462126,3.7710513382601496,3.771051338260149,-1.3494177937259553,-3.0353184659559904,-1.421007115866809,-1.3653885474263714,-1.304116139410381,-3.1638391607410554,-2.999769722475673,-2.927789607042059,7,-1.2014981010198595,-2.2163782882219936
Sanderson Brook,West Brook,West Brook,33,6,2020-08-26,1,2.512881890263183,0.5782100850372438,0.9214302579596034,-0.5478180074260197,2.452881890263182,2.4528818902631824,-0.9563703073180571,-2.4458447320853303,-1.1892531771061892,-1.0345695622660944,-0.6809542919240998,-2.538504829240585,-2.3764435803668245,-2.12107715152745,7,-1.3563411144867772,-1.7265608281386295
Sanderson Brook,West Brook,West Brook,34,6,2020-09-01,1,2.616596654112372,0.838558831759955,0.9618744863780726,-0.17607053707946715,2.5565966541123717,2.5565966541123712,-0.953353830597477,-2.1471598041314564,-1.2798387107239126,-1.1270609743313535,-0.8569861412410161,-2.4776528766891386,-2.351520017244756,-1.9015167988176347,7,-1.1123458101088126,-1.478371495231644
Sanderson Brook,West Brook,West Brook,35,2,2020-09-07,2,0.5402149288105548,0.13442078677622343,-0.6157882022954574,-2.0067801993386887,0.5202149288105548,0.5202149288105548,-1.3097527465645247,-2.7011463641350213,-1.329971381877867,-1.3097527465645247,-1.2895341112511824,-2.7258392742956894,-2.7011463641350213,-2.6764534539743527,7,-2.3139264445491996,-1.938701233690873
Sanderson Brook,West Brook,West Brook,36,5,2020-09-09,1,2.2945001829539393,0.6254204784253554,0.8305150345886116,-0.4693310899704131,2.244500182953939,2.2445001829539395,-0.8760567936847181,-2.189159681018653,-1.2402250881238663,-1.1174434334974157,-0.5117433970687443,-2.551185395830824,-2.315492369064286,-1.8116141646330872,7,-1.3048264685460358,-1.5132708840230955
Sanderson Brook,West Brook,West Brook,37,14,2020-09-14,2,2.95422285047287,0.7394654263710836,1.0832356215050398,-0.3018277506340507,2.814222850472868,2.8142228504728686,-1.583389651072638,-2.949161065854362,-1.6508140278154046,-1.512173715538133,-1.4512333832074047,-3.046666439625105,-2.9999083497772228,-2.853004048165529,7,-1.1948861689453387,-2.1447866354301737
Sanderson Brook,West Brook,West Brook,38,8,2020-09-28,1,5.164202239602214,1.865959237072357,1.6417506355796954,0.6237752571020629,5.084202239602213,5.084202239602213,-0.7292607606500608,-1.8744286332114402,-1.1412532998877771,-0.985990311580911,-0.6326483819519146,-2.507479991392967,-2.0733772641859436,-1.5545626935245094,7,-0.5873694926510896,-1.251748184047917
Sanderson Brook,West Brook,West Brook,39,6,2020-10-06,2,1.9639839509394938,0.3999458157844319,0.674975038279484,-0.9164262015886828,1.9039839509394936,1.9039839509394936,-1.1274231837821922,-2.710226453020775,-1.2068471893750115,-1.1585295091127212,-1.000564295973505,-2.744126565979025,-2.7249097105470286,-2.661282033697731,7,-1.598275964634077,-1.9462462451473581
Sanderson Brook,West Brook,West Brook,40,10,2020-10-12,1,9.985299076668525,3.3369474751766393,2.3011139190149548,1.2050564595124977,9.885299076668524,9.885299076668524,-0.16908134921084986,-1.3605690189634456,-0.34703182379062913,-0.23043811720725962,-0.023314764065495888,-1.7452435023196384,-1.4646221304874356,-0.9349282160251302,7,-0.20584737017610463,-0.8247615404910453
Sanderson Brook,West Brook,West Brook,41,5,2020-10-22,2,3.2044030190952455,0.6818017356774076,1.1645258075301588,-0.3830163735534907,3.1544030190952452,3.154403019095245,-0.4562618533718442,-1.9948611716557096,-0.5887071460446062,-0.401840398522246,-0.3499844581320598,-2.032146774184976,-2.0133446034586338,-1.964868107384707,7,-1.2481740709256524,-1.3518204293451221
Sanderson Brook,West Brook,West Brook,42,11,2020-10-27,1,10.966981566385279,4.101461358990867,2.3948890829510256,1.4113433392266905,10.856981566385278,10.85698156638528,-0.052084899303134015,-1.0985045250165242,-0.22190288087660504,-0.10065174917849132,0.10022997290890504,-1.355882655273191,-1.0196405327267584,-0.8365566771493518,7,-0.07045161359402677,-0.6070016006880647
Sanderson Brook,West Brook,West Brook,43,8,2020-11-07,2,6.1157377289644,1.6876949678195452,1.8108654043749888,0.5233636735763786,6.035737728964399,6.035737728964398,-0.2723671942819257,-1.557533686688338,-0.3392502623856982,-0.30784686889336454,-0.21076909416083164,-1.594769050458289,-1.559680284025568,-1.5190322220410102,7,-0.6532743254737132,-0.9884274135023422
Sanderson Brook,West Brook,West Brook,44,5,2020-11-15,1,5.403646665250489,2.1866838226255636,1.687074034031849,0.7823861599700207,5.353646665250488,5.353646665250489,-0.0032147324347985146,-0.94604767222217,-0.27826399430480847,-0.06959226817043346,0.04938074549745021,-1.2398802359098466,-1.0886234310101426,-0.8202497859287154,7,-0.48326571627070514,-0.4803190631682183
Sanderson Brook,West Brook,West Brook,45,2,2020-11-20,2,1.6249267393933589,0.5083611841390985,0.4854627313151708,-0.6765630916392105,1.6049267393933584,1.6049267393933584,-0.2080572309548495,-1.3708301204465072,-0.22171058282252387,-0.2080572309548495,-0.1944038790871751,-1.3944972530336464,-1.3708301204465072,-1.347162987859368,7,-1.4408425530049198,-0.8332879028670043
Sanderson Brook,West Brook,West Brook,46,3,2020-11-22,1,3.1492843946239804,1.06144535325813,1.1471752507192474,0.05963152015595099,3.11928439462398,3.11928439462398,0.012240519544167735,-1.074855460805267,-0.15783817882860518,-0.009467710164807849,0.17146510306245286,-1.1839417225231192,-0.9005968450887668,-0.8786398912291646,7,-0.9576434925811216,-0.5873506410274124
Sanderson Brook,West Brook,West Brook,47,16,2020-11-25,1,65.29831628560116,35.19183088465373,4.178966251655955,3.5608139785294655,65.13831628560115,65.13831628560114,1.1347438070754583,0.41303271560745025,0.7944026605738378,1.1300632023574964,1.4651584172077619,0.05288839722826497,0.31712334279950055,0.8366891709147135,7,1.3403468039426492,0.6489955531839382
Sanderson Brook,West Brook,West Brook,48,13,2020-12-11,2,27.293331854195515,9.963554573666737,3.306642417930871,2.2989338928345355,27.163331854195516,27.163331854195516,0.7115078065138145,-0.28203064376998277,0.5400110416525093,0.7331669880122121,0.769755110014712,-0.4242828906142156,-0.3748327709124724,-0.08115609845874222,7,0.5121157057979843,0.07143942179918406
Sanderson Brook,West Brook,West Brook,49,16,2020-12-24,1,100.06946205022115,86.5534979690011,4.605864565353142,4.460762696391909,99.90946205022114,99.90946205022114,1.4994961101593924,1.2990372569969635,1.0766658059948013,1.3210761759461545,1.6432781411231319,0.9921244498453605,1.2662485824393181,1.485390643471946,7,1.9310253662868793,1.3852124007711781
Sanderson Brook,West Brook,West Brook,50,6,2021-01-09,2,13.08906568940477,7.812422872157167,2.5717772014695206,2.055715142649905,13.029065689404769,13.02906568940477,0.7755086667606342,0.257242317017799,0.6972411897742373,0.732288352183641,0.8338445555382062,0.16104814401686218,0.22874620267915324,0.3333671749237846,7,0.35247983006114375,0.5195430382406665
Sanderson Brook,West Brook,West Brook,51,8,2021-01-15,1,21.376113113184378,16.0574533418683,3.0622740889375577,2.7761731244546843,21.296113113184376,21.296113113184376,0.9239410999798243,0.6058769525934982,0.7341446861641383,0.8132057790295417,0.9622709970779142,0.3574448528980104,0.45488932164072016,0.7779325763068572,7,0.8253502019781787,0.8092375943890278
Sanderson Brook,West Brook,West Brook,52,17,2021-01-23,2,54.179531887408096,17.70622927766033,3.9923031966677622,2.873916514255607,54.009531887408095,54.009531887408095,0.9038013044945978,0.0376008153344095,0.3921916237157951,0.5346109370168828,1.5367285277281824,0.004951086390348327,0.02940097168336084,0.07657727817231064,7,0.8895037740877011,0.33703407083168024
Sanderson Brook,West Brook,West Brook,53,3,2021-02-09,1,3.8646513352093077,3.197300039747634,1.351871467157547,1.1623067160799216,3.8346513352093075,3.834651335209308,0.25322168304011183,0.05426360179024245,0.2489815896944048,0.2566448132624297,0.25917334149697785,-0.034951722417803734,0.02940097168336084,0.13104761094484782,7,-0.2339060322866699,0.350879851009391
Sanderson Brook,West Brook,West Brook,54,3,2021-02-12,2,3.7442846302830732,2.3548977255110906,1.320230578771433,0.8564972978676186,3.7142846302830734,3.7142846302830725,0.22093866227809758,-0.2647020181816536,0.20081580708481978,0.22967851084599267,0.24543144175532294,-0.4077116524007659,-0.34045130306749,-0.15956702640545956,7,-0.4346230997324823,0.08583847452147778
Sanderson Brook,West Brook,West Brook,55,4,2021-02-15,1,7.707006237239474,4.902054301853436,2.042129816090906,1.589654362534047,7.667006237239473,7.667006237239473,0.594060230340561,0.11916392415056394,0.38067308616724665,0.594743445368004,0.8081305895413184,-0.09747184139298828,0.21901975594827314,0.4356555214918254,7,0.04658227601191019,0.4048081420095449
Sanderson Brook,West Brook,West Brook,56,9,2021-02-19,2,15.827792640050482,7.777750253544519,2.7617674226065856,2.0512671258768873,15.73779264005048,15.737792640050483,0.5271804469656736,-0.15011539568817153,0.3742085749134433,0.4598528310398284,0.5854733609752083,-0.22293515095008773,-0.12715979970285077,-0.08115609845874222,7,0.3495603879855891,0.18105311287481907
Sanderson Brook,West Brook,West Brook,57,3,2021-02-28,1,13.697586134336866,3.153355824536476,2.6172196227360405,1.1484672268870937,13.667586134336867,13.667586134336867,1.179538558448062,0.021398598740124165,0.6217545195928297,0.7816425028093238,1.5383745694839253,-0.1252283645075703,0.021317250256570913,0.16798488774604203,7,-0.24298953828845035,0.3235709966963453
Sanderson Brook,West Brook,West Brook,58,7,2021-03-03,2,18.077788832349427,5.8242047842535545,2.8946840483891685,1.7620224724076599,18.007788832349426,18.00778883234943,0.891986750002476,-0.1888079649523975,0.6901329773432198,0.8523913668278038,1.0605153649373835,-0.25613576401870275,-0.1903145026250436,-0.13215849605836755,7,0.15971555273457358,0.14890189915295163
Sanderson Brook,West Brook,West Brook,59,7,2021-03-10,1,20.475489113634797,10.127421330402827,3.0192285177876235,2.315246728145785,20.405489113634797,20.405489113634793,1.04365779481449,0.3420076842662739,0.9128626501710078,1.1231078218675676,1.216047439528682,0.20460360775862607,0.2650164153678824,0.5360104162242634,7,0.5228225848880436,0.5899779948858961
Sanderson Brook,West Brook,West Brook,60,17,2021-03-17,1,51.86770582573976,34.3387001670157,3.9486963580761176,3.536273002889671,51.69770582573975,51.69770582573976,1.0894168093838426,0.649084992265272,0.921232114276107,1.0341892099068744,1.1800460341644554,0.4125972182166379,0.5507786627439841,0.7879660575117488,7,1.3242394103526356,0.8451408942837323
Sanderson Brook,West Brook,West Brook,61,11,2021-04-03,2,19.705576338747242,12.555333402254446,2.980901658569775,2.5301455475938353,19.59557633874724,19.59557633874724,0.5597194793138828,0.12055175444776664,0.39866543759356526,0.45627469759651745,0.7433111287908956,-0.015970473898284862,0.09182077001448731,0.2739119433370429,7,0.6638707615247579,0.4059613460831834
Sanderson Brook,West Brook,West Brook,62,11,2021-04-14,1,33.53296061601317,33.35006769462896,3.512528854105138,3.5070598021835293,33.422960616013164,33.422960616013164,1.0353970749082075,0.9843652250975815,0.8936660785188982,1.0225727089650087,1.083641438993827,0.7498771720163319,1.0071758218070328,1.1412034065549126,7,1.3050654162659916,1.123738739490037
Sanderson Brook,West Brook,West Brook,63,3,2021-04-25,2,6.0815495115612705,5.3779280775843565,1.8052595173835524,1.6823031843069605,6.05154951156127,6.051549511561269,0.7058865547892229,0.5814211414368092,0.6912652088115744,0.732036269822533,0.7335827582835265,0.5445896503058398,0.5974711609798581,0.6262776423393029,7,0.10739204412591526,0.7889162762085029
Sanderson Brook,West Brook,West Brook,64,23,2021-04-28,1,91.8430650902008,92.72013597744727,4.52008130625434,4.529585665568894,91.61306509020079,91.6130650902008,1.239049775574476,1.1845845317911743,0.8247259969472658,1.2218082626191558,1.505129182713571,0.622538759187002,1.2717232309325814,1.55244041147529,7,1.976197109612743,1.2901090230654304
Sanderson Brook,West Brook,West Brook,65,7,2021-05-21,2,9.735923084966974,5.44943525075462,2.2758224555890014,1.695511979591096,9.665923084966973,9.665923084966973,0.3241438392954305,-0.26866687007358486,0.2826117489973423,0.34813630032443443,0.39092909996072445,-0.444441445432159,-0.23544755604538456,-0.1039040079223161,7,0.11606159612801609,0.08254391944340775
Sanderson Brook,West Brook,West Brook,66,9,2021-05-28,1,17.29919019166155,13.390172758531884,2.850659690677577,2.594521061676003,17.20919019166155,17.209190191661552,0.5824301741098186,0.2670866144245219,0.2961945672695028,0.3373621495330069,0.9604909510199683,-0.1558133927910712,0.13620475909530796,0.6931105431603123,7,0.7061234314308198,0.5277230613273681
Sanderson Brook,West Brook,West Brook,67,24,2021-06-06,2,19.894835516882168,10.067750620714321,2.990460176284131,2.3093373074703054,19.654835516882166,19.65483551688217,-0.22040422903165224,-0.9572404431039419,-0.4045063834837508,-0.20868723958464522,0.010816441872790218,-1.325087458109403,-0.9777714626937534,-0.6726171744005458,7,0.5189439548732463,-0.48961958716036524
Sanderson Brook,West Brook,West Brook,68,7,2021-06-30,1,11.754044776381447,7.294263153487208,2.464197417642233,1.9870881698118088,11.684044776381446,11.684044776381446,0.4470243409632391,-0.09807142071643181,0.14539711355673057,0.3533031417070382,0.771084427119182,-0.5158253393473639,-0.33580046040248007,0.3648135723193568,7,0.30743672832716346,0.2242985471809608
Sanderson Brook,West Brook,West Brook,69,19,2021-07-07,1,98.15107852413274,80.31854532493485,4.586507909191213,4.386000544785076,97.96107852413273,97.96107852413273,1.4280574099983583,1.115179909188085,0.9674862977179739,1.2509261716527953,1.8926332933716383,0.6763526238682127,1.001100581080999,1.3708331144393893,7,1.8819554589106284,1.2324379276321116
Sanderson Brook,West Brook,West Brook,70,9,2021-07-26,1,28.0849767284369,20.213134022166248,3.335234797372228,3.0063325922364355,27.994976728436896,27.994976728436896,1.0715120593843648,0.7474923511934715,0.8218865138401298,0.8497608271092059,1.463699137706014,0.45029565653708764,0.7176811926259143,0.9575079529348531,7,0.9764146580309042,0.9269115310977192
Sanderson Brook,West Brook,West Brook,71,14,2021-08-04,2,18.315372443861435,11.24047458956579,2.9077407314791848,2.4195210668451455,18.17537244386143,18.175372443861434,0.24914391781850032,-0.28840585112946204,0.1774846981071363,0.28736095033819287,0.3699733671246805,-0.5777961437205205,-0.0994721459386829,0.017225709290015268,7,0.5912627251425107,0.06614200531241304
Sanderson Brook,West Brook,West Brook,72,3,2021-08-18,1,7.013229255508682,3.691465176839149,1.9477982590972764,1.3060234461363163,6.9832292555086815,6.98322925550868,0.6830972096651962,-0.018974102287469725,0.3323714800039727,0.7372216603849556,1.0608851646862993,-0.39333303864949326,0.2261025324798248,0.4779231514582011,7,-0.13957800024484818,0.2900236938433567
Sanderson Brook,West Brook,West Brook,73,8,2021-08-21,1,36.472080684947414,30.95702970685913,3.596547055152261,3.4326001044180865,36.392080684947416,36.39208068494741,1.2675362935852355,0.94969815077637465,0.8512476898304895,1.100281589415141,1.5028314619331606,0.3771683003791534,0.6360963481924202,1.40882379554278,7,1.2561940235347002,1.0949324715991244
Sanderson Brook,West Brook,West Brook,74,2,2021-08-29,2,3.972553575260366,2.3747466264092356,1.3794091058728113,0.8648907481783388,3.952553575260366,3.9525535752603664,0.6862156915523441,0.17135332331143416,0.6814076528125644,0.6862156915523441,0.6910237302921238,0.1573838016098823,0.17135332331143416,0.18532284501298601,7,-0.42911408453612787,0.4481744151298045
Sanderson Brook,West Brook,West Brook,75,8,2021-08-31,1,36.910195327075385,29.041725232561475,3.60848780901044,3.368733597026722,36.83019532707539,36.83019532707539,1.3024793513128046,0.9254614433053561,1.002306278189934,1.1475316575374432,1.3931542169398092,0.5803649020840325,0.7050603402347007,0.975739671158989,7,1.21427543859857,1.0747932154930286
Sanderson Brook,West Brook,West Brook,76,4,2021-09-08,1,9.015581075392857,6.034654263710836,2.1989543110830807,1.7975185643766856,8.975581075392856,8.975581075392858,0.799190161297155,0.39707172077102315,0.7369874567105803,0.7962674570226738,0.8584701616092485,0.29860774249212907,0.3837521288089354,0.48221610708782947,7,0.18301330310295336,0.635732919919777
Sanderson Brook,West Brook,West Brook,77,11,2021-09-12,2,16.2887078104457,10.32246978784597,2.7904720953697613,2.3343230519485374,16.178707810445697,16.178707810445697,0.38187726401747335,-0.07480228627526962,0.2555463502173724,0.4163787804206862,0.4889526034653993,-0.10441201927703977,-0.05453661801972808,0.045343584918991875,7,0.5353432711171283,0.24363380789812314
Sanderson Brook,West Brook,West Brook,78,3,2021-09-23,1,5.734340016988107,3.577873526198985,1.746472664096559,1.2747686368371307,5.704340016988107,5.704340016988107,0.5789112477096611,0.08414112283860184,0.32633677350617285,0.39166173289892314,0.7378609645077803,-0.1815654856364422,0.08422806931763224,0.3498912045531611,7,-0.16009199782799471,0.3757062862389982
Sanderson Brook,West Brook,West Brook,79,5,2021-09-26,2,5.493162750784742,3.253782029734256,1.7035041826826638,1.1798180212226375,5.443162750784741,5.443162750784741,0.09021402798347258,-0.43854281198093026,0.031196996034788337,0.10621764357271607,0.15535662301816378,-0.5074925161682725,-0.4656827037215002,-0.40669583971299955,7,-0.22241254122304743,-0.05861284058380356
West Brook Lower,West Brook,West Brook,1,5,2020-02-01,2,7.568238593329474,7.412728888209159,2.0239603578553558,2.003198642526252,7.518238593329473,7.518238593329473,0.41333997019346,0.392934331851735,0.3653597390671338,0.4029975823013892,0.45641187333320193,0.35615076144241864,0.3791130821572942,0.42351399522548017,1,0.31801078735161087,0.6322949968786336
West Brook Lower,West Brook,West Brook,2,4,2020-02-06,1,7.491982814892411,7.692926535830015,2.0138334907848185,2.0403012749485563,7.4519828148924105,7.4519828148924105,0.6052816889416394,0.6320698941064903,0.43002669582162456,0.5638122360024186,0.7390672291224333,0.45012562444097043,0.5892459286653343,0.7711901983308542,1,0.3423629855862473,0.831002364126539
West Brook Lower,West Brook,West Brook,3,2,2020-02-10,2,3.165935364637265,2.988307367093332,1.1524485457852498,1.0947071291465498,3.145935364637265,3.1459353646372654,0.4584744640833941,0.4014983574964594,0.4381381776860332,0.4584744640833941,0.47881075048075494,0.39594892713637014,0.4014983574964594,0.40704778785654866,1,-0.2782748124541762,0.6394111906093419
West Brook Lower,West Brook,West Brook,4,4,2020-02-12,1,8.61324334456814,6.9218299292945975,2.1533009425796568,1.9346801753208207,8.573243344568139,8.573243344568139,0.7533284034665478,0.5390985773940359,0.6787781607705642,0.7720356356248537,0.8465858783208373,0.4084467366777827,0.5295154981108958,0.6601673388271491,1,0.2730389029546151,0.7537487536667855
West Brook Lower,West Brook,West Brook,5,10,2020-02-16,2,15.302787284610126,13.216933672462714,2.728034987271169,2.581498861412674,15.202787284610126,15.202787284610126,0.39251132163305885,0.2648149075595835,0.2740201151847207,0.48630357452037076,0.6002013881997932,0.1764329917841133,0.25861452821868175,0.37761684956808816,1,0.6975763504945064,0.5258354086251322
West Brook Lower,West Brook,West Brook,6,5,2020-02-26,1,16.661352757885453,17.13849576418815,2.8130918313946296,2.841327147602372,16.611352757885452,16.611352757885452,1.1048153409839796,1.123840529757007,0.6960843911790429,0.9621556863437535,1.402332222564887,0.8140183003820496,0.979541787855532,1.410411479065415,1,0.8681138439057191,1.2396343859746404
West Brook Lower,West Brook,West Brook,7,5,2020-03-02,1,12.585870791406052,11.931520829733923,2.532574818995002,2.4791837074262455,12.535870791406051,12.535870791406051,0.9079854907306095,0.858606172576948,0.8326772218951904,0.8769398868286595,0.9764115748498211,0.7803961727017495,0.810337848517174,0.9152535574661917,1,0.6304221150773173,1.0192404791796585
West Brook Lower,West Brook,West Brook,8,5,2020-03-07,2,10.371216473072625,9.41094697611277,2.339034322311622,2.2418735836149777,10.321216473072624,10.321216473072626,0.7284493273139637,0.6315768693243224,0.6788154991532181,0.7503291348908532,0.7569141987841651,0.6020227043469842,0.6244747638505272,0.6550841236987478,1,0.474664348017532,0.8305926899838526
West Brook Lower,West Brook,West Brook,9,4,2020-03-12,1,11.353665594059196,10.155460859926997,2.429540651616116,2.3180115765655644,11.313665594059195,11.313665594059195,1.0226429829112609,0.9092347082120429,0.9043458857319819,1.0675847418930293,1.1858818390723083,0.7834950680061734,0.9551749127326825,1.0809145529385522,1,0.5246372846117945,1.0613097679496368
West Brook Lower,West Brook,West Brook,10,2,2020-03-16,2,4.624256268037316,4.115932512134375,1.5313155511227203,1.4148654213685687,4.604256268037316,4.604256268037315,0.8380960359666109,0.7215152981550923,0.8320820381166438,0.8380960359666109,0.8441100338165778,0.7114416597241134,0.7215152981550923,0.731588936586071,1,-0.06813990585476323,0.9053261517863119
West Brook Lower,West Brook,West Brook,11,4,2020-03-18,1,11.062625813385399,10.196917666729977,2.403572383230768,2.32208548508549,11.0226258133854,11.0226258133854,0.9953177533428419,0.9109997242477638,0.8707000605990551,1.036743558188852,1.1613612509326388,0.7988122185057853,0.9751610612515577,1.087348566993536,1,0.5273111818905051,1.0627763908404424
West Brook Lower,West Brook,West Brook,12,4,2020-03-22,2,9.219893593879522,8.953213462640592,2.2213634967079288,2.19201251395023,9.179893593879523,9.179893593879523,0.8306565935666862,0.8007768140879858,0.7409248403462378,0.8213307848973735,0.9110625381178219,0.7104999176693267,0.7961397906372065,0.8864166870558656,1,0.44193818889096237,0.9711877367659839
West Brook Lower,West Brook,West Brook,13,11,2020-03-26,1,42.24231545627868,41.434145021209964,3.7434224545688912,3.7241052998709088,42.13231545627868,42.13231545627868,1.3075290198255916,1.2811915621201675,1.1697165656076696,1.1960256075775402,1.3817284479454663,1.1037813235407135,1.1664159375914733,1.3784116380354288,1,1.4475225585371416,1.3703836943577845
West Brook Lower,West Brook,West Brook,14,6,2020-04-06,2,16.349086891130955,15.332687626217647,2.7941720481464745,2.7299869956006466,16.289086891130957,16.289086891130957,0.9957511198103156,0.9298000593319731,0.8953683699419271,0.9434705774411952,1.1035690004416283,0.824495392263116,0.8949891071776397,1.040208250766756,1,0.7950360789062035,1.0783983462398734
West Brook Lower,West Brook,West Brook,15,5,2020-04-12,1,19.57255997203888,20.911065183259286,2.9741285838922558,3.0402784534754193,19.522559972038884,19.522559972038884,1.296890170694559,1.349177760723885,1.063689740546128,1.2425496235583031,1.6922415059105618,1.1051787402239386,1.2832785474150807,1.7800296112185838,1,0.9986949192460154,1.4268761641785057
West Brook Lower,West Brook,West Brook,16,3,2020-04-17,1,9.097097497630429,9.366072892030985,2.207955406341075,2.2370938933523536,9.06709749763043,9.067097497630431,1.1052029033575446,1.133506153183704,1.0650817721268937,1.1537084172616578,1.1695767915402517,1.0809395282624488,1.1638299928053761,1.2012346979157955,1,0.4715272130711283,1.2476659416571974
West Brook Lower,West Brook,West Brook,17,9,2020-04-20,2,25.146015953025994,24.566098736479095,3.2246994725868383,3.2013673923418753,25.056015953025994,25.056015953025987,1.0199119885272128,0.9951992920864157,0.9086171975291412,1.0658825505001293,1.139676183849202,0.8917393495587042,1.0457899611062387,1.1242162593156155,1,1.1044251469029869,1.1327412019746643
West Brook Lower,West Brook,West Brook,18,34,2020-04-29,1,85.39574572042943,83.28097509844896,4.44729628363364,4.422220132913107,85.05574572042943,85.05574572042943,0.5361668493918186,0.4596707504375281,-0.30770365234395197,0.7440461914886414,1.2018557132976548,-0.32657419597765724,0.5387304180278604,1.1072351920414583,1,1.90572807374915,0.68774897416123415
West Brook Lower,West Brook,West Brook,19,7,2020-06-02,2,1.7650677439324614,1.9322397615898392,0.5681890714801193,0.6586798282923134,1.695067743932461,1.695067743932461,-1.3848077811315769,-1.2925473291387088,-1.4367582564489145,-1.3533083902617264,-1.2932993531050765,-1.3729896496715583,-1.3049802791221519,-1.2094091209118205,1,-0.5644599851195168,-0.7682395795857584
West Brook Lower,West Brook,West Brook,20,5,2020-06-09,1,1.637386697276925,1.643599653506532,0.49310149363071715,0.4968887472133524,1.5873866972769248,1.5873866972769248,-1.1722443634169966,-1.1315860464172809,-1.238921407781969,-1.0945910638376664,-0.9617501699083436,-1.2398802359098466,-1.178760415150487,-0.9401391418722412,1,-0.6706510616497761,-0.6344903688165654
West Brook Lower,West Brook,West Brook,21,14,2020-06-14,2,1.788162787511313,2.1581173551690425,0.5811887170764407,0.7692362468072989,1.648162787511313,1.6481627875113127,-2.061543966204887,-1.8819370796949784,-2.106688463067063,-2.085146546713276,-2.042681062733494,-1.9918602150211517,-1.9590396583656644,-1.768351128620925,1,-0.4918966211742168,-1.2579872545516853
West Brook Lower,West Brook,West Brook,22,4,2020-06-28,1,1.1941918485219338,1.1883535484425323,0.17746967921726745,0.1725687763655477,1.1541918485219338,1.1541918485219336,-1.2308849567785045,-1.2375114832207592,-1.3300691457682328,-1.1836921594954837,-1.0845079705057554,-1.2563022896623643,-1.1237386845308623,-1.1049478780892572,1,-0.8835174731658875,-0.722508079245517
West Brook Lower,West Brook,West Brook,23,4,2020-07-02,1,1.553580303949915,1.3898336295050127,0.4405621407904176,0.3291840489754726,1.513580303949915,1.5135803039499147,-1.013485914437253,-1.0974136493716302,-1.3571431099512679,-1.028292692637771,-0.684635497123756,-1.3667812084874225,-1.09751680604679,-0.8281492469309979,1,-0.780723522543781,-0.6060951481916317
West Brook Lower,West Brook,West Brook,24,2,2020-07-06,2,0.37162970720262883,0.3690663132810874,-0.9898573312048989,-0.9967789402988045,0.35162970720262876,0.35162970720262876,-1.6857957535005017,-1.6912628670706837,-1.7231711445494575,-1.6857957535005017,-1.648420362451546,-1.7171215401633764,-1.6912628670706837,-1.6654041939779909,1,-1.6510152365944273,-1.099548373962784
West Brook Lower,West Brook,West Brook,25,6,2020-07-08,1,3.500282152751376,2.444595527307381,1.2528435803179694,0.8938796807378925,3.440282152751376,3.440282152751376,-0.7247296433558021,-1.0233732682129126,-1.2183599602756925,-0.6347640243225278,-0.2338998594823069,-1.3741114181196508,-1.0576257456766216,-0.6729112265655124,1,-0.41008728815506085,-0.5445720143199457
