subbasin,site_name_big,site_name_little,shared_area_km2,shared_area_prop,area_sqmi_big,area_sqmi_little,elev_ft_big,elev_ft_little,area_sqmi_diff,area_sqmi_reldiff,elev_ft_diff,elev_ft_reldiff,riverdist_km,class,prop_cover_little,prop_cover_big,prop_cover_diff
Shields River,Shields River Valley Ranch,Shields River ab Dugout,22.5348919855427,0.16246391727845305,53.4215153336628,8.679037269797636,5744.145694829102,6497.0347964160155,-44.742478063865164,-5.1552351571948485,752.889101586914,0.11588195618133877,19.51459902399909,nlcd_42,0.9134800172569322,0.7469929063431685,0.16648711091376367
Shields River,Shields River Valley Ranch,Dugout Creek NWIS,6.1924282780130655,0.04464393067236794,53.4215153336628,2.3849317416681384,5744.145694829102,6505.169213071289,-51.03658359199466,-21.39959928425338,761.0235182421875,0.11698750536927002,19.555752199182134,nlcd_42,0.6741620111731843,0.7469929063431685,-0.0728308951699842
Shields River,Shields River ab Smith NWIS,Buck Creek,11.501937414864175,0.0829225101193861,53.4215153336628,4.429862327544738,5744.145694829102,6493.801214609375,-48.991653006118064,-11.059407580567365,749.6555197802736,0.11544171048749419,19.22277991041509,nlcd_42,0.7374356645473812,0.7469929063431685,-0.009557241795787319
Shields River,Shields River ab Smith NWIS,Crandall Creek,6.579102303077914,0.04743163326540298,53.4215153336628,2.5338355344486287,5744.145694829102,6361.745001650391,-50.887679799214176,-20.08326077496877,617.5993068212892,0.0970801732325123,16.479926253857034,nlcd_42,0.8473282442748091,0.7469929063431685,0.10033533793164062
Shields River,Shields River ab Smith NWIS,Deep Creek,16.09450579196839,0.11603234926981015,53.4215153336628,6.198651920639731,5744.145694829102,6142.521051040039,-47.22286341302307,-7.618247325000537,398.37535621093775,0.06485535058011492,10.865347967523697,nlcd_42,0.8392312717770035,0.7469929063431685,0.09223836543383501
Shields River,Shields River ab Smith NWIS,Dugout Creek,6.217377868073255,0.04482380320684782,53.4215153336628,2.394537622558582,5744.145694829102,6496.105251782226,-51.02697771110422,-21.309741484279332,751.9595569531248,0.11575544542582994,19.514599017291093,nlcd_42,0.6752469737025184,0.7469929063431685,-0.0717459326406501
Shields River,Shields River ab Smith NWIS,Lodgepole Creek,3.528686877624236,0.025439850936747253,53.4215153336628,1.3590114723346298,5744.145694829102,6610.385575654297,-52.062503861328175,-38.30909813578734,866.2398808251955,0.1310422623478291,21.573489731450824,nlcd_42,0.9073218195086353,0.7469929063431685,0.16032891316546682
Shields River,Shields River ab Smith NWIS,Shields River ab Dugout,22.5348919855427,0.16246391727845305,53.4215153336628,8.679037269797636,5744.145694829102,6497.0347964160155,-44.742478063865164,-5.1552351571948485,752.889101586914,0.11588195618133877,19.51459902399909,nlcd_42,0.9134800172569322,0.7469929063431685,0.16648711091376367
Shields River,Shields River ab Smith NWIS,Dugout Creek NWIS,6.1924282780130655,0.04464393067236794,53.4215153336628,2.3849317416681384,5744.145694829102,6505.169213071289,-51.03658359199466,-21.39959928425338,761.0235182421875,0.11698750536927002,19.555752199182134,nlcd_42,0.6741620111731843,0.7469929063431685,-0.0728308951699842
Snake River,Spread Creek Dam,Grizzly Creek,32.91050816723594,0.1300850156838705,97.49264784348073,12.682312647876511,7130.235314443359,8339.750301474609,-84.81033519560421,-6.687292574340106,1209.5149870312498,0.14503012000459858,30.309545278274516,nlcd_42,0.8090060022070896,0.7791148889808595,0.02989111322623017
Snake River,Spread Creek Dam,Grouse Creek,13.366429060851134,0.05283334201898459,97.49264784348073,5.150860776457052,7130.235314443359,7869.525670644532,-92.34178706702367,-17.92744767808298,739.2903562011725,0.09394344553178426,22.31453389740463,nlcd_42,0.9222098433711252,0.7791148889808595,0.14309495439026576
Snake River,Spread Creek Dam,Leidy Creek Lower,13.420822764175549,0.05304834343172803,97.49264784348073,5.171830846476933,7130.235314443359,7958.339835693359,-92.32081699700379,-17.850703114138586,828.1045212500003,0.10405493335883072,24.774625240634297,nlcd_42,0.6895292736993089,0.7791148889808595,-0.08958561528155051
Snake River,Spread Creek Dam,Leidy Creek Upper,5.661378392963968,0.022377670174483257,97.49264784348073,2.1816562863670335,7130.235314443359,8706.855952421874,-95.3109915571137,-43.687446163129906,1576.6206379785153,0.1810780661347644,30.868571582995997,nlcd_42,0.5659711567965634,0.7791148889808595,-0.21314373218429605
